[[-6.92965796e+02  6.78898999e+02  1.40713149e+01]
 [ 8.54860309e+01  4.03904670e+03 -4.12452674e+03]
 [ 9.04363152e+02 -1.38325777e+03  4.78898590e+02]
 [-4.11447601e+02  1.82603888e+03 -1.41458632e+03]
 [ 2.82567784e+02 -2.93177788e+03  2.64921829e+03]
 [-6.32163737e+02 -4.37103882e+03  5.00320397e+03]
 [ 1.17236536e+02 -6.94593126e+02  5.77362394e+02]
 [ 3.42891254e+01  8.44608285e+02 -8.78892870e+02]
 [-2.43230501e+01  3.60786394e+03 -3.58353956e+03]
 [-6.07203084e+02  3.15963425e+03 -2.55243055e+03]
 [ 2.09506040e+02 -4.63982989e+02  2.54482112e+02]
 [ 8.53622938e+02 -1.96481555e+03  1.11119374e+03]
 [-8.29444423e+01  1.12343818e+03 -1.04048736e+03]
 [-1.78110500e+02 -1.49408356e+03  1.67220161e+03]
 [ 2.04645235e+02  6.27722778e+02 -8.32364557e+02]
 [-1.67686524e+02  5.41533524e+02 -3.73842499e+02]
 [ 1.61794180e+02  2.19069547e+03 -2.35248442e+03]
 [-2.47570234e+02 -3.46170080e+03  3.70927722e+03]
 [-1.49551812e+02 -1.91004950e+03  2.05960907e+03]
 [ 1.88198835e+02 -2.52281660e+03  2.33462300e+03]
 [-7.34222483e+02 -9.50798230e+02  1.68502652e+03]
 [ 5.92218512e+01 -1.20235413e+01 -4.71920256e+01]
 [ 1.33696835e+02 -3.87476471e+03  3.74106838e+03]
 [ 4.78659763e+01  7.06319399e+02 -7.54177184e+02]
 [-2.53799567e+02 -6.01326272e+00  2.59813083e+02]
 [ 1.80740021e+02 -2.34141572e+03  2.16068081e+03]
 [ 3.09913834e+02  2.90603159e+02 -6.00512681e+02]
 [ 1.80591553e+02  8.45664559e+02 -1.02625009e+03]
 [-1.24395367e+02 -1.84460189e+03  1.96900191e+03]
 [-5.24428130e+01 -1.06964783e+03  1.12209629e+03]
 [ 3.18017556e+02 -3.14705724e+03  2.82904934e+03]
 [ 2.02389582e+02  9.13481550e+02 -1.11586733e+03]
 [-2.05184161e+01 -4.27671506e+02  4.48193471e+02]
 [-1.66774024e+01  3.46100815e+02 -3.29419218e+02]
 [-5.55113960e+01  3.98414688e+02 -3.42898935e+02]
 [ 1.57145540e+02  1.13966777e+02 -2.71107250e+02]
 [ 3.26978081e+02 -3.44106465e+03  3.11409220e+03]
 [-3.96770366e+02  2.09027328e+03 -1.69349647e+03]
 [ 4.57620945e+02  3.03738372e+01 -4.87989741e+02]
 [-1.23712330e+02  5.55336862e+02 -4.31623391e+02]
 [ 3.09003961e+02 -2.51371390e+03  2.20471030e+03]
 [-5.55918940e+02  8.34602638e+02 -2.78678476e+02]
 [-7.13715282e+02  2.22516840e+03 -1.51144912e+03]
 [-2.77469289e+02  4.96334581e+03 -4.68587266e+03]
 [-3.00191649e+01 -1.45404508e+03  1.48406362e+03]
 [-7.07764737e+02 -9.72053076e+02  1.67982176e+03]
 [-1.00445919e+02 -4.77134963e+02  5.77583904e+02]
 [ 6.92997118e+01 -6.79267100e+02  6.09973532e+02]
 [ 4.74760625e+02 -1.78793823e+03  1.31318115e+03]
 [-4.75495792e+01 -1.40014450e+03  1.44769341e+03]
 [-2.47721804e+02  1.15975596e+02  1.31751579e+02]
 [ 4.57386099e+02 -1.60898993e+03  1.15160562e+03]
 [ 3.40136112e+02 -2.34573102e+03  2.00559941e+03]
 [-2.74323026e+02  1.57841543e+03 -1.30409041e+03]
 [ 4.51720369e+02 -1.06840994e+03  6.16691645e+02]
 [ 3.13600657e+01  3.37870659e+02 -3.69225567e+02]
 [-4.73543252e+01  1.15687092e+03 -1.10951045e+03]
 [-3.42933977e+02 -7.65048565e+02  1.10798934e+03]
 [ 4.56395358e+01  6.34857167e+02 -6.80491688e+02]
 [-2.25244531e+02  7.02697091e+02 -4.77445107e+02]
 [ 1.99281987e+02  7.57529964e+02 -9.56812300e+02]
 [ 5.05809993e+02 -1.33195208e+03  8.26143247e+02]
 [-5.28496767e+02  6.70677684e+02 -1.42176453e+02]
 [ 7.45030076e+01  1.27297881e+03 -1.34747417e+03]
 [ 5.50217493e+02 -4.45511347e+03  3.90489718e+03]
 [-1.65342173e+02  1.57514964e+03 -1.40980058e+03]
 [-6.68812250e+01 -1.37997131e+02  2.04880391e+02]
 [-1.79327622e+02 -1.85816193e+03  2.03749636e+03]
 [ 4.20289028e+02  1.97778794e+03 -2.39807192e+03]
 [ 2.72251204e+02  2.91542170e+03 -3.18767385e+03]
 [ 7.19646671e+01 -2.47556371e+03  2.40360107e+03]
 [-7.39687744e+01 -3.66236591e+03  3.73633401e+03]
 [-2.40223600e+02  1.95294450e+03 -1.71271340e+03]
 [-8.20291534e+01  4.57333635e+02 -3.75300965e+02]]
