[[ 1.12668870e+00 -1.26688717e-01]
 [ 1.01444258e-01  8.98555680e-01]
 [ 7.35747509e-02  9.26425320e-01]
 [ 7.73917722e-01  2.26082263e-01]
 [ 4.35851017e-01  5.64148962e-01]
 [ 6.56467733e-01  3.43532407e-01]
 [ 2.61487824e-01  7.38512215e-01]
 [ 5.47350249e-01  4.52649741e-01]
 [ 4.44052538e-01  5.55947493e-01]
 [ 3.68874319e-01  6.31125700e-01]
 [ 7.46379285e-01  2.53620729e-01]
 [ 1.67451587e-01  8.32548454e-01]
 [ 2.11869631e-01  7.88130436e-01]
 [-5.38172810e-03  1.00538172e+00]
 [ 8.53969451e-01  1.46030531e-01]
 [ 5.46345257e-01  4.53654675e-01]
 [ 1.15763976e-01  8.84235982e-01]
 [ 6.80171576e-01  3.19828435e-01]
 [ 5.04100295e-01  4.95899702e-01]
 [ 4.78328954e-01  5.21670971e-01]
 [ 2.01429418e-01  7.98570485e-01]
 [ 2.04121468e-01  7.95878415e-01]
 [-3.84971674e-02  1.03849724e+00]
 [ 5.66732283e-01  4.33267655e-01]
 [ 6.39445076e-01  3.60554811e-01]
 [ 8.08434477e-01  1.91565491e-01]
 [ 3.43116918e-01  6.56883036e-01]
 [ 2.70657553e-01  7.29342410e-01]
 [ 2.43785027e-01  7.56214946e-01]
 [ 5.87352614e-01  4.12647374e-01]
 [-1.38140911e-01  1.13814087e+00]
 [ 4.51768051e-01  5.48231924e-01]
 [ 8.92265219e-02  9.10773526e-01]
 [ 8.73973253e-01  1.26026770e-01]
 [ 3.88393033e-01  6.11606957e-01]
 [-1.10967549e-02  1.01109677e+00]
 [ 6.79929990e-01  3.20069957e-01]
 [ 8.75074051e-01  1.24925989e-01]
 [-8.76002623e-02  1.08760032e+00]
 [ 2.82931975e-03  9.97170886e-01]
 [ 1.03597631e+00 -3.59762574e-02]
 [-2.67155499e-01  1.26715557e+00]
 [ 5.25506834e-02  9.47449472e-01]
 [ 4.50016170e-01  5.49983786e-01]
 [ 6.29459692e-01  3.70540286e-01]
 [ 7.24835382e-01  2.75164616e-01]
 [ 4.34070561e-01  5.65929411e-01]
 [ 9.16675508e-01  8.33244717e-02]
 [ 7.91144937e-01  2.08855039e-01]
 [ 7.93166939e-01  2.06833023e-01]
 [ 4.11916566e-01  5.88083415e-01]
 [ 3.07351017e-01  6.92648851e-01]
 [ 4.17885172e-02  9.58211458e-01]
 [ 9.95567953e-01  4.43218831e-03]
 [ 7.85322623e-01  2.14677538e-01]
 [ 7.59093860e-01  2.40906111e-01]
 [ 9.24667178e-01  7.53328066e-02]
 [-1.13998323e-01  1.11399806e+00]
 [-3.44632864e-02  1.03446329e+00]
 [ 1.15786720e-01  8.84213338e-01]
 [ 8.68291873e-01  1.31708065e-01]
 [ 7.05853542e-01  2.94146433e-01]
 [ 5.59848489e-01  4.40151474e-01]
 [ 3.66560643e-01  6.33439342e-01]
 [-1.62081955e-01  1.16208192e+00]
 [ 4.73926455e-01  5.26073379e-01]
 [ 7.11465806e-01  2.88534192e-01]
 [ 1.02012457e+00 -2.01245663e-02]
 [ 7.76203978e-02  9.22379376e-01]
 [ 1.31531360e-02  9.86846846e-01]
 [-1.21768102e-01  1.12176805e+00]
 [ 7.61346619e-01  2.38653355e-01]
 [ 6.16068126e-01  3.83931879e-01]
 [ 1.71321999e-02  9.82867698e-01]
 [ 6.00895579e-01  3.99104398e-01]
 [ 5.52230383e-01  4.47769575e-01]
 [ 2.12130811e-01  7.87869263e-01]
 [-1.01922394e-01  1.10192236e+00]
 [ 2.50391523e-01  7.49608461e-01]
 [ 9.16623988e-01  8.33760369e-02]
 [ 2.26078454e-01  7.73921616e-01]
 [-5.16400804e-01  1.51640080e+00]
 [ 4.36415941e-01  5.63584053e-01]
 [ 1.18664102e+00 -1.86641075e-01]
 [ 6.15720438e-01  3.84279570e-01]
 [ 6.23619047e-01  3.76380937e-01]
 [ 1.21876340e-01  8.78123658e-01]
 [ 5.12837470e-01  4.87162587e-01]
 [ 5.63762992e-01  4.36236907e-01]
 [ 1.27465096e-01  8.72534852e-01]
 [ 6.62011307e-01  3.37988658e-01]
 [ 4.10836580e-01  5.89163548e-01]
 [ 7.86309891e-01  2.13690182e-01]
 [ 6.35888246e-01  3.64111821e-01]
 [ 7.34050449e-01  2.65949666e-01]
 [ 9.17369182e-01  8.26309358e-02]
 [ 8.55019686e-01  1.44980213e-01]
 [ 8.10572642e-01  1.89427371e-01]
 [ 6.93325192e-01  3.06674792e-01]
 [ 1.51181334e-01  8.48818569e-01]
 [ 5.60765218e-01  4.39234737e-01]
 [ 1.55012685e-01  8.44987364e-01]
 [ 4.70127649e-01  5.29872373e-01]
 [-2.47797982e-01  1.24779815e+00]
 [ 7.69748544e-01  2.30251408e-01]
 [ 6.86063598e-01  3.13936389e-01]
 [ 9.77081648e-01  2.29183404e-02]
 [ 5.78976900e-01  4.21023035e-01]
 [-2.35586552e-01  1.23558649e+00]
 [ 3.89124570e-01  6.10875343e-01]
 [ 8.59077723e-01  1.40922275e-01]
 [ 1.58876715e-01  8.41123283e-01]
 [ 5.87582570e-02  9.41241667e-01]
 [ 3.69832941e-01  6.30167082e-01]
 [-1.82144137e-01  1.18214414e+00]
 [ 1.70227046e-01  8.29772808e-01]
 [ 5.73815606e-01  4.26184385e-01]
 [ 4.08449043e-01  5.91550945e-01]
 [ 5.52151535e-01  4.47848503e-01]
 [ 6.34391212e-01  3.65608723e-01]
 [ 6.09125223e-01  3.90874787e-01]
 [ 6.14972118e-01  3.85027957e-01]
 [ 2.15511768e-01  7.84488177e-01]
 [ 7.36115861e-01  2.63884096e-01]
 [ 3.84304262e-01  6.15695780e-01]
 [-9.42013973e-02  1.09420146e+00]
 [ 2.04780677e-01  7.95219468e-01]
 [ 1.46663185e-01  8.53336920e-01]
 [ 1.60592315e-01  8.39407770e-01]
 [-3.60626241e-02  1.03606274e+00]
 [ 9.11956637e-01  8.80433379e-02]
 [ 3.32060848e-01  6.67939114e-01]
 [ 3.48475195e-01  6.51524854e-01]
 [ 1.57979513e-01  8.42020467e-01]
 [ 9.27824923e-01  7.21750187e-02]
 [ 6.22993114e-01  3.77006920e-01]
 [ 7.51971562e-01  2.48028413e-01]
 [ 4.86017186e-03  9.95139812e-01]
 [ 5.49043011e-01  4.50956981e-01]
 [ 7.84463923e-01  2.15536088e-01]
 [ 7.82821223e-01  2.17178766e-01]
 [ 9.89607368e-01  1.03925336e-02]
 [ 7.03040861e-01  2.96959144e-01]
 [-2.71638192e-01  1.27163824e+00]
 [ 7.17373638e-02  9.28262928e-01]
 [ 8.13338664e-01  1.86661322e-01]
 [ 2.12745892e-01  7.87254112e-01]
 [ 5.28069254e-01  4.71930734e-01]
 [ 2.18379553e-02  9.78162136e-01]
 [ 4.50800426e-01  5.49199639e-01]
 [-6.22622763e-02  1.06226218e+00]
 [ 6.86828126e-01  3.13171927e-01]
 [ 4.78325871e-01  5.21674082e-01]
 [ 9.57726067e-01  4.22739406e-02]
 [ 4.11173889e-01  5.88826098e-01]
 [-2.41170025e-01  1.24117007e+00]
 [ 5.78869430e-01  4.21130558e-01]
 [ 5.94043217e-01  4.05956799e-01]
 [ 1.28008590e-02  9.87199125e-01]
 [ 3.80490125e-01  6.19509813e-01]
 [ 3.79051136e-01  6.20948873e-01]
 [ 6.52269343e-01  3.47730651e-01]
 [ 1.01718897e+00 -1.71889960e-02]
 [ 7.05726897e-01  2.94273096e-01]
 [ 3.05693098e-01  6.94306857e-01]
 [ 6.37987903e-01  3.62012033e-01]
 [ 5.44810294e-01  4.55189722e-01]
 [ 4.17921764e-01  5.82078223e-01]
 [ 1.89501540e-02  9.81049805e-01]
 [ 6.27733030e-01  3.72267062e-01]
 [ 5.99403680e-01  4.00596312e-01]
 [ 2.22696222e-02  9.77730317e-01]
 [ 9.88020442e-01  1.19794336e-02]
 [ 4.51209219e-01  5.48790767e-01]
 [ 7.24716529e-01  2.75283491e-01]
 [-2.94127905e-01  1.29412793e+00]
 [ 2.88580401e-01  7.11419538e-01]
 [ 6.80374271e-02  9.31962608e-01]
 [ 9.47495383e-01  5.25046036e-02]
 [ 3.80969226e-01  6.19030751e-01]
 [ 3.33051507e-02  9.66694839e-01]
 [-1.28077899e-01  1.12807780e+00]
 [ 1.38298486e-01  8.61701447e-01]
 [ 7.08178301e-01  2.91821721e-01]
 [ 9.44809352e-01  5.51906611e-02]
 [ 9.82304285e-01  1.76957184e-02]
 [ 5.19822091e-01  4.80177989e-01]
 [ 2.34670233e-01  7.65329767e-01]
 [ 5.09935276e-01  4.90064702e-01]
 [ 5.02851791e-01  4.97148219e-01]
 [ 9.57322135e-01  4.26778434e-02]
 [ 2.63554787e-01  7.36445212e-01]
 [-4.71186892e-02  1.04711882e+00]
 [ 6.84273593e-01  3.15726336e-01]
 [ 5.55123506e-01  4.44876479e-01]
 [ 4.52779079e-01  5.47220947e-01]
 [ 5.92156155e-01  4.07843810e-01]
 [-7.56796665e-02  1.07567939e+00]
 [ 5.49210423e-01  4.50789613e-01]
 [ 4.19387496e-01  5.80612683e-01]
 [ 8.73985313e-01  1.26014667e-01]
 [ 1.61780191e-02  9.83822133e-01]
 [ 3.10755659e-01  6.89244484e-01]
 [ 7.28162666e-02  9.27183794e-01]
 [ 1.06532526e+00 -6.53251568e-02]
 [ 5.81807906e-01  4.18192076e-01]
 [ 6.23177543e-01  3.76822452e-01]
 [ 3.54218691e-01  6.45781330e-01]
 [ 5.21910598e-01  4.78089443e-01]
 [ 6.65169619e-01  3.34830447e-01]
 [ 4.99072615e-01  5.00927317e-01]
 [ 3.87214041e-01  6.12785955e-01]
 [-1.00634902e-02  1.01006353e+00]
 [ 3.16041673e-01  6.83958207e-01]
 [ 8.05139302e-01  1.94860688e-01]
 [ 1.07386052e+00 -7.38605404e-02]
 [ 7.76400959e-01  2.23599097e-01]
 [ 7.15538571e-01  2.84461438e-01]
 [ 3.06658311e-01  6.93341649e-01]
 [ 1.04861521e+00 -4.86152427e-02]
 [ 7.66253620e-01  2.33746385e-01]
 [ 5.17955624e-01  4.82044358e-01]
 [ 6.97952488e-01  3.02047502e-01]
 [ 1.04480194e+00 -4.48018272e-02]
 [ 9.25093447e-01  7.49066189e-02]
 [ 5.79783172e-01  4.20216804e-01]
 [ 3.12514290e-01  6.87485684e-01]
 [ 4.72502509e-01  5.27497452e-01]
 [ 7.95715073e-01  2.04284881e-01]
 [ 9.75297458e-01  2.47025412e-02]
 [ 7.06191287e-01  2.93808653e-01]
 [ 6.70079520e-01  3.29920536e-01]
 [ 2.64310166e-01  7.35689978e-01]
 [ 5.59603259e-01  4.40396738e-01]
 [ 5.28658827e-02  9.47134088e-01]
 [ 7.13178499e-03  9.92868309e-01]
 [ 8.23493890e-01  1.76506079e-01]
 [ 5.81278707e-01  4.18721312e-01]
 [ 6.19002996e-01  3.80997060e-01]
 [ 7.15344313e-01  2.84655674e-01]
 [ 6.75418466e-01  3.24581498e-01]
 [ 6.35689197e-01  3.64310809e-01]
 [ 5.06056606e-02  9.49394387e-01]
 [ 1.17400754e+00 -1.74007563e-01]
 [ 6.78287321e-01  3.21712649e-01]
 [ 7.84742361e-01  2.15257690e-01]
 [-5.27071260e-01  1.52707117e+00]
 [ 1.81891849e-01  8.18108071e-01]
 [ 8.63642154e-01  1.36357909e-01]
 [ 4.84996329e-01  5.15003649e-01]
 [ 4.57448337e-01  5.42551606e-01]
 [ 4.90477784e-01  5.09522287e-01]
 [-1.59791666e-01  1.15979162e+00]
 [-3.22435282e-02  1.03224348e+00]
 [ 6.05302248e-01  3.94697749e-01]
 [ 5.35401656e-01  4.64598291e-01]
 [ 5.33212882e-02  9.46678602e-01]
 [-2.13985616e-02  1.02139854e+00]
 [ 5.95769514e-01  4.04230496e-01]
 [ 3.11435670e-01  6.88564449e-01]
 [ 6.83820557e-01  3.16179337e-01]
 [ 7.06060758e-02  9.29393862e-01]
 [ 3.17933307e-01  6.82066648e-01]
 [-1.42660440e-01  1.14266036e+00]
 [ 6.71085601e-01  3.28914470e-01]
 [-1.79271857e-02  1.01792722e+00]
 [ 1.95289006e-01  8.04711082e-01]
 [ 7.87822637e-01  2.12177370e-01]
 [ 6.94259645e-01  3.05740352e-01]
 [ 5.79509439e-01  4.20490539e-01]
 [ 3.58904553e-02  9.64109507e-01]
 [-2.13040258e-01  1.21304041e+00]
 [-3.15557735e-02  1.03155564e+00]
 [ 9.33651432e-01  6.63485188e-02]
 [ 2.62198165e-01  7.37801807e-01]
 [ 7.39366114e-01  2.60633853e-01]
 [ 4.78984322e-01  5.21015676e-01]
 [ 4.03908432e-01  5.96091597e-01]
 [ 8.33292516e-01  1.66707480e-01]
 [ 1.02526619e+00 -2.52661929e-02]
 [ 7.79108130e-01  2.20891888e-01]
 [ 8.59217069e-01  1.40782960e-01]
 [ 7.81157526e-01  2.18842457e-01]
 [-7.90091439e-02  1.07900899e+00]
 [ 4.27835632e-01  5.72164368e-01]
 [ 1.66856312e-01  8.33143738e-01]
 [ 8.94717790e-01  1.05282322e-01]
 [ 5.90836317e-01  4.09163703e-01]
 [-1.15238161e-02  1.01152380e+00]
 [ 6.92391954e-01  3.07608017e-01]
 [ 8.34275685e-01  1.65724313e-01]
 [ 4.08885399e-01  5.91114609e-01]
 [-7.16348484e-02  1.07163490e+00]
 [ 1.73576391e-02  9.82642347e-01]
 [ 5.12925447e-01  4.87074539e-01]
 [ 5.59718877e-01  4.40281167e-01]
 [-2.00557555e-02  1.02005568e+00]
 [ 3.01611638e-01  6.98388394e-01]
 [ 7.62317120e-01  2.37683020e-01]
 [ 5.34826833e-01  4.65173104e-01]
 [ 1.25464728e+00 -2.54647296e-01]
 [-3.38986828e-01  1.33898672e+00]
 [ 1.65278385e-01  8.34721434e-01]
 [ 8.38792765e-01  1.61207180e-01]
 [ 1.35618615e-01  8.64381461e-01]
 [ 6.03479896e-01  3.96520123e-01]
 [-1.56386833e-02  1.01563868e+00]
 [ 5.57298051e-01  4.42701961e-01]
 [ 7.65211291e-01  2.34788720e-01]
 [ 2.30040696e-01  7.69959420e-01]
 [ 6.83247567e-01  3.16752441e-01]
 [ 1.29157871e+00 -2.91578734e-01]
 [ 2.23465545e-01  7.76534405e-01]
 [-8.58228199e-02  1.08582289e+00]
 [ 9.47217509e-01  5.27826263e-02]
 [-3.01967574e-02  1.03019663e+00]
 [-4.33716630e-02  1.04337167e+00]
 [ 4.24086678e-02  9.57591254e-01]
 [ 1.97610285e-01  8.02389736e-01]
 [ 4.01888763e-01  5.98111235e-01]
 [ 4.98559230e-01  5.01440978e-01]
 [ 4.32417929e-01  5.67582111e-01]
 [ 6.61847323e-01  3.38152649e-01]
 [ 7.17738490e-01  2.82261507e-01]
 [ 2.82646215e-01  7.17353592e-01]
 [ 7.13104468e-01  2.86895559e-01]
 [ 6.93670470e-01  3.06329507e-01]
 [ 3.51145657e-01  6.48854433e-01]
 [ 1.83518786e-01  8.16481056e-01]
 [ 2.51330138e-01  7.48669917e-01]
 [ 7.59472438e-01  2.40527574e-01]
 [-2.39596335e-01  1.23959640e+00]
 [ 4.12693231e-01  5.87306584e-01]
 [ 5.18324782e-01  4.81675194e-01]
 [ 1.69275071e-01  8.30724947e-01]
 [-2.64819490e-02  1.02648225e+00]
 [-3.76009336e-02  1.03760090e+00]
 [ 8.80829725e-02  9.11917025e-01]
 [ 4.10095817e-01  5.89904041e-01]
 [ 1.49867082e-01  8.50132784e-01]
 [ 4.24923175e-01  5.75076826e-01]
 [ 6.98402136e-01  3.01597886e-01]
 [ 8.08215087e-01  1.91784899e-01]
 [ 9.42039657e-01  5.79602920e-02]
 [ 6.11330328e-01  3.88669540e-01]
 [ 4.19349642e-02  9.58065080e-01]
 [ 6.53776087e-01  3.46223869e-01]
 [ 5.41132364e-01  4.58867561e-01]
 [ 8.71561885e-01  1.28438130e-01]
 [ 9.24618686e-01  7.53813569e-02]
 [ 1.92891330e-01  8.07108574e-01]
 [ 7.80896542e-01  2.19103503e-01]
 [ 3.06816982e-03  9.96931933e-01]
 [ 8.67021130e-01  1.32978924e-01]
 [ 6.75456080e-01  3.24543881e-01]
 [ 6.30346400e-01  3.69653673e-01]
 [ 6.57331575e-01  3.42668379e-01]
 [ 9.73809585e-03  9.90261885e-01]
 [ 5.63578867e-01  4.36421028e-01]
 [ 2.27603418e-01  7.72396569e-01]
 [ 2.62508349e-01  7.37491689e-01]
 [ 7.30854223e-01  2.69145748e-01]
 [ 5.98280931e-01  4.01719065e-01]
 [ 7.45588566e-01  2.54411385e-01]
 [ 1.14181705e+00 -1.41816929e-01]
 [ 6.54871137e-01  3.45128842e-01]
 [ 7.17316609e-01  2.82683379e-01]
 [ 6.08862296e-01  3.91137828e-01]
 [ 8.56907133e-01  1.43092882e-01]
 [ 4.88440734e-01  5.11559274e-01]
 [-1.11114148e-01  1.11111416e+00]
 [ 3.94704337e-01  6.05295627e-01]
 [ 2.73761736e-01  7.26238355e-01]
 [-1.65983204e-01  1.16598313e+00]
 [ 7.60095242e-01  2.39904800e-01]
 [ 7.15146505e-01  2.84853500e-01]
 [ 2.69763531e-01  7.30236525e-01]
 [ 6.63886396e-01  3.36113607e-01]
 [ 5.18507260e-01  4.81492717e-01]
 [ 4.73796987e-01  5.26203029e-01]
 [ 8.46154625e-01  1.53845391e-01]
 [ 5.32131768e-01  4.67868199e-01]
 [-6.44721897e-02  1.06447220e+00]
 [ 2.86530477e-01  7.13469559e-01]
 [ 2.77802695e-01  7.22197261e-01]
 [ 6.30884865e-01  3.69115143e-01]
 [ 4.53857944e-01  5.46142086e-01]
 [-4.94042937e-03  1.00494036e+00]
 [ 4.15156024e-01  5.84844010e-01]
 [-1.05053791e-01  1.10505377e+00]
 [ 5.82239801e-01  4.17760187e-01]
 [ 7.52988344e-01  2.47011756e-01]
 [ 2.29735149e-01  7.70264839e-01]
 [ 8.51832873e-01  1.48167037e-01]
 [ 7.55470886e-02  9.24452902e-01]
 [ 6.23480880e-01  3.76519191e-01]
 [ 5.09968281e-01  4.90031581e-01]
 [ 6.43615747e-01  3.56384195e-01]
 [ 3.34723644e-01  6.65276341e-01]
 [ 1.45355321e-01  8.54644629e-01]
 [ 8.73437679e-02  9.12656156e-01]
 [ 2.12722687e-01  7.87277292e-01]
 [ 9.70381943e-01  2.96181118e-02]
 [ 3.22104377e-01  6.77895722e-01]
 [ 3.19485287e-01  6.80514718e-01]
 [ 5.49213140e-01  4.50786851e-01]
 [ 3.14883054e-01  6.85116954e-01]
 [ 1.02353278e+00 -2.35327382e-02]
 [ 7.73954090e-01  2.26045955e-01]
 [ 5.91739982e-01  4.08260044e-01]
 [ 4.70019695e-01  5.29980382e-01]
 [ 6.70932488e-01  3.29067511e-01]
 [ 5.30920367e-01  4.69079649e-01]
 [ 2.61351546e-01  7.38648423e-01]
 [-3.60405106e-01  1.36040499e+00]
 [ 8.17661156e-01  1.82338838e-01]
 [ 7.06482641e-01  2.93517394e-01]
 [ 4.15852202e-01  5.84147823e-01]
 [-1.14587175e-02  1.01145877e+00]
 [ 2.24156878e-01  7.75843082e-01]
 [ 7.27580131e-01  2.72419864e-01]
 [ 5.09323956e-01  4.90676118e-01]
 [ 8.16220145e-01  1.83779878e-01]
 [ 4.81816192e-01  5.18183822e-01]
 [ 7.56213043e-01  2.43786976e-01]
 [ 6.45744072e-01  3.54255894e-01]
 [ 4.44658732e-01  5.55341198e-01]
 [ 1.22844899e+00 -2.28449016e-01]
 [ 3.34777800e-01  6.65222193e-01]]
