[[ 1.09246643e+00 -9.24150118e-02]
 [ 4.97858995e-01  5.02158390e-01]
 [ 1.42903376e+00 -4.29044284e-01]
 [ 1.58861836e-01  8.41092789e-01]
 [ 1.79956190e-01  8.19999208e-01]
 [ 7.86716779e-01  2.13295233e-01]
 [ 5.98047072e-02  9.40161706e-01]
 [ 5.26371447e-01  4.73644998e-01]
 [-8.79119430e-02  1.08785685e+00]
 [-2.39954356e-02  1.02392933e+00]
 [ 6.57564295e-01  3.42463309e-01]
 [ 3.83760578e-01  6.16282735e-01]
 [-1.40989157e-01  1.14100893e+00]
 [ 6.10071762e-01  3.89858056e-01]
 [ 6.97311289e-01  3.02669601e-01]
 [-9.49079314e-03  1.00955572e+00]
 [ 3.51179115e-01  6.48838003e-01]
 [ 7.30089430e-01  2.69949814e-01]
 [ 4.36694478e-01  5.63316317e-01]
 [ 8.73442020e-01  1.26618870e-01]
 [ 8.83047740e-01  1.16917685e-01]
 [ 5.70513420e-01  4.29504753e-01]
 [ 8.43538627e-01  1.56474144e-01]
 [ 8.53427031e-02  9.14677459e-01]
 [ 5.84715900e-01  4.15331153e-01]
 [-1.28017902e-01  1.12795699e+00]
 [ 6.81609711e-01  3.18379795e-01]
 [ 6.39239619e-01  3.60748115e-01]
 [ 5.59868642e-01  4.40188680e-01]
 [ 5.51493377e-01  4.48514439e-01]
 [ 8.41772388e-01  1.58298487e-01]
 [ 2.38680343e-01  7.61292165e-01]
 [ 9.92280781e-01  7.82040436e-03]
 [ 9.81741613e-01  1.82505798e-02]
 [-2.06795010e-01  1.20672885e+00]
 [-1.45183443e-01  1.14507113e+00]
 [ 1.04770136e-01  8.95255128e-01]
 [ 8.34218512e-01  1.65802297e-01]
 [ 6.32731868e-01  3.67260479e-01]
 [-1.71036608e-01  1.17103542e+00]
 [ 7.93374868e-01  2.06715343e-01]
 [ 7.22519783e-01  2.77513567e-01]
 [-5.21605489e-02  1.05216073e+00]
 [ 6.77274450e-01  3.22716781e-01]
 [ 3.84847678e-01  6.15118115e-01]
 [ 7.79058619e-01  2.20927632e-01]
 [ 5.00650838e-01  4.99321887e-01]
 [ 4.83137980e-01  5.16886229e-01]
 [-1.08647768e-01  1.10877830e+00]
 [ 1.65325693e-01  8.34732289e-01]
 [ 1.31731973e-01  8.68288625e-01]
 [ 4.89519182e-01  5.10478446e-01]
 [ 3.05188239e-01  6.94838906e-01]
 [ 6.80174957e-01  3.19855701e-01]
 [ 7.35259761e-01  2.64739187e-01]
 [ 7.46607338e-01  2.53374128e-01]
 [ 5.10509795e-01  4.89407594e-01]
 [ 6.24150897e-01  3.75873849e-01]
 [ 6.27072461e-01  3.72979385e-01]
 [ 9.82177506e-01  1.78661780e-02]
 [ 4.23527466e-01  5.76451357e-01]
 [ 2.15527287e-01  7.84481533e-01]
 [ 1.12295757e-01  8.87720134e-01]
 [ 3.60769188e-01  6.39232620e-01]
 [ 8.72726169e-01  1.27236356e-01]
 [ 1.00199560e+00 -1.99192058e-03]
 [-1.04377199e-01  1.10433403e+00]
 [ 2.97290023e-01  7.02694365e-01]
 [ 7.41489823e-01  2.58506148e-01]
 [ 5.49366498e-01  4.50645209e-01]
 [ 6.47311281e-01  3.52810757e-01]
 [ 5.41743435e-01  4.58299896e-01]
 [ 5.26423024e-01  4.73563300e-01]
 [ 1.52712891e-01  8.47337322e-01]
 [-3.44021408e-01  1.34396064e+00]
 [ 3.17858785e-01  6.82133438e-01]
 [ 1.86250773e-01  8.13706800e-01]
 [-4.27461041e-02  1.04269640e+00]
 [ 5.59923122e-01  4.40082932e-01]
 [ 6.30609087e-01  3.69416717e-01]
 [ 3.04764726e-01  6.95227676e-01]
 [ 1.05400489e+00 -5.39732193e-02]
 [ 6.72380468e-02  9.32716769e-01]
 [-1.47942615e-01  1.14796505e+00]
 [ 9.83076798e-01  1.69871454e-02]
 [ 5.43390036e-01  4.56566210e-01]
 [ 1.49312168e-01  8.50764972e-01]
 [ 7.17252364e-01  2.82760891e-01]
 [ 8.86099481e-01  1.13913128e-01]
 [ 6.17789459e-01  3.82202726e-01]
 [ 3.77902273e-01  6.22059412e-01]
 [ 3.78180059e-01  6.21825196e-01]
 [ 8.44824834e-01  1.55241221e-01]
 [ 1.00594375e+00 -5.97245783e-03]
 [ 5.82010239e-01  4.18033522e-01]
 [ 8.45153252e-01  1.54889813e-01]
 [ 6.48670540e-01  3.51298732e-01]
 [ 7.88592799e-01  2.11385560e-01]
 [-6.30584389e-02  1.06300260e+00]
 [ 5.84919258e-01  4.15218087e-01]
 [ 9.47754530e-01  5.22392109e-02]
 [ 5.71639139e-01  4.28338373e-01]
 [ 6.87110439e-01  3.12922995e-01]
 [ 3.31777613e-01  6.68222193e-01]
 [ 4.81165409e-01  5.18855684e-01]
 [-2.78855934e-02  1.02786126e+00]
 [ 5.95821530e-01  4.04129734e-01]
 [ 6.45902773e-01  3.54102661e-01]
 [ 4.74943654e-01  5.25039510e-01]
 [ 4.50706761e-01  5.49352372e-01]
 [ 2.42084834e-01  7.57881552e-01]
 [-7.22784418e-02  1.07230572e+00]
 [ 5.91826408e-01  4.08142337e-01]
 [ 8.75564800e-01  1.24432799e-01]
 [ 5.36912918e-02  9.46305886e-01]
 [ 6.82982213e-01  3.17052373e-01]
 [ 6.60876573e-01  3.39095262e-01]
 [ 1.59197255e-01  8.40802850e-01]
 [ 1.02609685e+00 -2.60486100e-02]
 [ 1.48971327e-01  8.51045000e-01]
 [ 8.97827766e-01  1.02185550e-01]
 [ 5.73692385e-01  4.26308560e-01]
 [ 1.86814688e-02  9.81296629e-01]
 [ 7.32033691e-01  2.67975316e-01]
 [ 8.17747621e-01  1.82290583e-01]
 [ 6.06352335e-01  3.93686573e-01]
 [ 6.10035976e-01  3.90012319e-01]
 [ 6.74145177e-01  3.25733287e-01]
 [ 7.30782279e-01  2.69225258e-01]
 [ 6.80351701e-01  3.19636932e-01]
 [-2.08016197e-01  1.20802267e+00]
 [ 7.36241622e-01  2.63758974e-01]
 [ 1.75124215e-01  8.24771393e-01]
 [ 8.71530798e-01  1.28496533e-01]
 [-3.08591837e-01  1.30855804e+00]
 [-1.57681605e-03  1.00152153e+00]
 [-4.53011748e-02  1.04530466e+00]
 [ 8.70480953e-01  1.29520897e-01]
 [ 4.06200181e-01  5.93806699e-01]
 [ 5.68968969e-01  4.31055712e-01]
 [ 4.90431165e-01  5.09555424e-01]
 [ 8.28246256e-01  1.71782606e-01]
 [ 6.28964364e-01  3.71052062e-01]
 [ 1.28688560e-01  8.71319901e-01]
 [ 6.56909157e-01  3.43077379e-01]
 [ 6.61727680e-01  3.38158314e-01]
 [ 7.35024873e-01  2.64981395e-01]
 [ 6.05698362e-01  3.94329313e-01]
 [ 6.23817857e-01  3.76107019e-01]
 [ 5.46802894e-01  4.53217149e-01]
 [ 1.02009915e-01  8.97937589e-01]
 [ 2.79977986e-01  7.20025039e-01]
 [ 6.68931731e-01  3.31079705e-01]
 [ 9.56956306e-01  4.30692465e-02]
 [ 7.10393009e-01  2.89603992e-01]
 [ 5.02533340e-01  4.97491084e-01]
 [ 6.25745206e-01  3.74320277e-01]
 [ 3.66311001e-01  6.33688582e-01]
 [ 4.90948210e-01  5.09062643e-01]
 [ 8.15706265e-01  1.84303859e-01]
 [ 6.43419232e-01  3.56536964e-01]
 [ 6.96480495e-01  3.03510840e-01]
 [ 7.71856417e-01  2.28194364e-01]
 [ 8.21820094e-01  1.78149027e-01]
 [ 2.45619044e-01  7.54369946e-01]
 [ 8.37727746e-01  1.62291311e-01]
 [-2.14129778e-02  1.02138637e+00]
 [ 5.90754949e-01  4.09216752e-01]
 [ 3.12091730e-01  6.87916550e-01]
 [ 2.00643705e-01  7.99331687e-01]
 [ 6.16676742e-01  3.83330320e-01]
 [ 6.12154226e-01  3.87859484e-01]
 [ 5.23907282e-01  4.76064793e-01]
 [ 5.05647645e-01  4.94332009e-01]
 [ 8.18151752e-01  1.81851835e-01]
 [ 5.81233189e-01  4.18723354e-01]
 [-2.50806992e-01  1.25085730e+00]
 [ 2.18758845e-01  7.81285735e-01]
 [-1.62765302e-01  1.16275725e+00]
 [ 7.79255229e-01  2.20760654e-01]
 [ 5.58030407e-01  4.41967872e-01]
 [ 8.13887939e-01  1.86126502e-01]
 [ 1.06095988e+00 -6.09679542e-02]
 [ 7.22261878e-01  2.77721082e-01]
 [ 4.80301074e-01  5.19671649e-01]
 [ 5.21157279e-02  9.47853128e-01]
 [ 9.69670856e-02  9.02980705e-01]
 [ 7.06821826e-01  2.93190098e-01]
 [ 4.61387985e-01  5.38610527e-01]
 [ 5.18285213e-01  4.81673654e-01]
 [ 9.01428907e-01  9.85783046e-02]
 [ 2.46040239e-01  7.54033836e-01]
 [ 1.53606373e-01  8.46373384e-01]
 [-1.70064482e-01  1.17007107e+00]
 [ 6.65714405e-01  3.34285128e-01]
 [ 9.90774529e-01  9.22087794e-03]
 [ 4.29272860e-01  5.70753352e-01]
 [ 6.60586032e-01  3.39384379e-01]
 [ 3.04622848e-01  6.95388196e-01]
 [ 2.37709296e-01  7.62329132e-01]
 [ 6.10808716e-01  3.89191861e-01]
 [ 2.75467902e-01  7.24550547e-01]
 [ 5.66440198e-01  4.33585716e-01]
 [-2.93938475e-01  1.29395099e+00]
 [ 5.23643811e-01  4.76367788e-01]
 [ 1.04747806e-01  8.95145085e-01]
 [ 1.06310628e+00 -6.30926647e-02]
 [ 5.97659138e-01  4.02439790e-01]
 [ 2.47422067e-01  7.52587722e-01]
 [ 4.00632566e-01  5.99344846e-01]
 [ 9.70989569e-01  2.90127310e-02]
 [ 5.73096536e-01  4.26891606e-01]
 [ 8.28352959e-01  1.71637074e-01]
 [ 8.54653658e-02  9.14526874e-01]
 [ 3.42582671e-01  6.57419944e-01]
 [ 6.51143547e-01  3.48812183e-01]
 [ 4.97000960e-01  5.02985772e-01]
 [ 5.89145331e-01  4.10887087e-01]
 [ 2.22295673e-01  7.77672096e-01]
 [ 5.18855435e-01  4.81118598e-01]
 [ 5.05664920e-01  4.94355738e-01]
 [ 8.26367757e-02  9.17273980e-01]
 [ 8.43196648e-01  1.56829431e-01]
 [-2.26642200e-01  1.22664934e+00]
 [ 6.87155353e-01  3.12950642e-01]
 [ 1.08467517e+00 -8.46292924e-02]
 [ 2.60481774e-01  7.39547905e-01]
 [ 3.53980620e-02  9.64608388e-01]
 [ 6.25957777e-01  3.74086678e-01]
 [ 2.86249456e-02  9.71369984e-01]
 [ 2.99223901e-01  7.00769054e-01]
 [ 6.95669092e-01  3.04309124e-01]
 [ 5.12044862e-02  9.48594583e-01]
 [ 5.79282940e-02  9.42058155e-01]
 [ 8.04774991e-01  1.95193235e-01]
 [ 1.45477134e-01  8.54549156e-01]
 [ 6.23355713e-02  9.37656968e-01]
 [ 1.00684851e+00 -6.86719602e-03]
 [ 6.61865558e-01  3.38139130e-01]
 [ 5.33986778e-01  4.66020512e-01]
 [ 8.42549613e-01  1.57439966e-01]
 [ 5.58947851e-01  4.41083800e-01]
 [ 6.31367559e-01  3.68695531e-01]
 [ 5.40647424e-01  4.59366936e-01]
 [-3.28092474e-01  1.32806754e+00]
 [ 7.07314449e-01  2.92707154e-01]
 [ 6.74457500e-01  3.25530383e-01]
 [-8.36954226e-03  1.00838064e+00]
 [ 5.16650421e-01  4.83308880e-01]
 [-3.19496965e-01  1.31948180e+00]
 [-4.46709188e-01  1.44667435e+00]
 [-2.00752669e-01  1.20082745e+00]
 [-2.44036821e-01  1.24395476e+00]
 [-3.17125377e-02  1.03176157e+00]
 [ 2.58280363e-01  7.41726799e-01]
 [ 1.21070613e+00 -2.10708291e-01]
 [ 5.70547446e-01  4.29428880e-01]
 [ 1.16999875e+00 -1.69996247e-01]
 [ 4.55478600e-01  5.44495504e-01]
 [-3.13036093e-01  1.31304805e+00]
 [ 5.66099794e-02  9.43381529e-01]
 [ 3.11202295e-01  6.88817636e-01]
 [ 6.52802067e-01  3.47151646e-01]
 [ 4.78328869e-01  5.21642429e-01]
 [ 7.04742041e-01  2.95270248e-01]
 [ 7.04756482e-01  2.95261446e-01]
 [ 4.71335957e-01  5.28640287e-01]
 [-4.00956722e-02  1.04008653e+00]
 [ 3.62324662e-01  6.37654410e-01]
 [-1.72891684e-02  1.01732346e+00]
 [ 6.63705917e-01  3.36297794e-01]
 [ 1.75586313e-01  8.24405249e-01]
 [ 9.13926133e-01  8.60528090e-02]
 [ 6.44253941e-01  3.55742580e-01]
 [ 7.74970499e-01  2.25013333e-01]
 [ 4.25273055e-01  5.74737684e-01]
 [ 6.41704480e-01  3.58267015e-01]
 [ 8.99506506e-01  1.00524230e-01]
 [ 1.44543876e-01  8.55468036e-01]
 [ 1.96502547e-01  8.03481591e-01]
 [ 4.78286026e-01  5.21670100e-01]
 [-5.62659869e-02  1.05619898e+00]
 [ 6.90380577e-01  3.09587218e-01]
 [ 4.07379267e-01  5.92632043e-01]
 [ 1.65057580e-02  9.83540367e-01]
 [ 5.02761242e-01  4.97253468e-01]
 [ 7.42909727e-01  2.57156479e-01]
 [ 3.15754258e-01  6.84238861e-01]
 [ 1.18129331e+00 -1.81385142e-01]
 [ 4.40857515e-01  5.59084695e-01]
 [ 8.42324471e-01  1.57634513e-01]
 [ 4.84525561e-01  5.15499792e-01]
 [-1.70920055e-01  1.17091584e+00]
 [ 5.61145188e-01  4.38861005e-01]
 [ 5.29239745e-01  4.70773435e-01]
 [ 6.66045289e-01  3.33967149e-01]
 [ 2.16100802e-01  7.83903451e-01]
 [ 7.38935463e-01  2.61066287e-01]
 [ 2.59214115e-01  7.40789006e-01]
 [ 5.74059619e-01  4.25961746e-01]
 [ 5.76074629e-01  4.23900011e-01]
 [ 4.04335624e-01  5.95664981e-01]
 [ 4.76352836e-01  5.23662681e-01]
 [ 1.80940545e-01  8.19121653e-01]
 [ 5.80860191e-01  4.19209879e-01]
 [ 3.07101897e-01  6.92832903e-01]
 [ 2.86314732e-01  7.13638460e-01]
 [ 3.21233247e-01  6.78738463e-01]
 [ 7.76396347e-01  2.23555874e-01]
 [ 8.42626325e-01  1.57422386e-01]
 [ 2.93825991e-01  7.06197474e-01]
 [ 7.24259121e-01  2.75729768e-01]
 [-1.46950004e-01  1.14693669e+00]
 [ 4.69585245e-01  5.30424918e-01]
 [ 2.90459711e-01  7.09549596e-01]
 [ 6.72631721e-01  3.27365577e-01]
 [-3.78501687e-02  1.03783068e+00]
 [-4.75522170e-02  1.04757003e+00]
 [ 9.94940097e-01  5.02528352e-03]
 [ 7.26935703e-01  2.73058002e-01]
 [-8.74258847e-02  1.08745435e+00]
 [ 3.77621619e-01  6.22405962e-01]
 [ 1.66463730e-01  8.33509921e-01]
 [ 2.06332914e-02  9.79422943e-01]
 [ 9.20800808e-02  9.07950240e-01]
 [ 8.14918509e-01  1.85072916e-01]
 [ 5.43512479e-01  4.56519109e-01]
 [ 4.81087591e-01  5.18913126e-01]
 [ 5.21419521e-01  4.78585583e-01]
 [ 3.96472045e-02  9.60358808e-01]
 [ 4.64371652e-01  5.35626656e-01]
 [-1.14253000e-01  1.11432364e+00]
 [ 6.68431328e-01  3.31501583e-01]
 [ 7.09324247e-01  2.90675446e-01]
 [ 5.45371751e-01  4.54638332e-01]
 [ 2.25350007e-03  9.97806052e-01]
 [-1.81539174e-01  1.18156606e+00]
 [ 6.77133701e-01  3.22948618e-01]
 [-7.67587049e-01  1.76750264e+00]
 [ 5.63432618e-01  4.36538895e-01]
 [ 1.65049395e-01  8.34947510e-01]
 [ 6.17034674e-01  3.82976665e-01]
 [ 2.90342777e-01  7.09710142e-01]
 [ 7.16939678e-01  2.83089206e-01]
 [ 6.59636204e-01  3.40338501e-01]
 [ 4.09787507e-01  5.90139492e-01]
 [ 6.37004853e-01  3.63027983e-01]
 [ 3.51389270e-01  6.48671276e-01]
 [ 9.86177125e-01  1.38163024e-02]
 [ 7.10500798e-01  2.89452933e-01]
 [ 8.74923279e-01  1.25104077e-01]
 [ 7.22238678e-01  2.77764951e-01]
 [ 1.08480147e+00 -8.48820747e-02]
 [ 6.13031645e-01  3.86940976e-01]
 [ 4.68042127e-01  5.31996416e-01]
 [-1.35832336e-01  1.13579524e+00]
 [ 1.44102501e-01  8.55893122e-01]
 [ 1.21185569e+00 -2.11910525e-01]
 [-1.42615723e-01  1.14258668e+00]
 [ 3.50185989e-01  6.49820779e-01]
 [ 5.72719093e-01  4.27284099e-01]
 [ 2.89528700e-01  7.10493914e-01]
 [ 5.06126728e-01  4.93872801e-01]
 [ 3.76941943e-01  6.23014736e-01]
 [ 8.48878034e-01  1.51113554e-01]
 [ 7.14387260e-01  2.85627758e-01]
 [ 6.31382456e-02  9.36826987e-01]
 [ 7.90053364e-01  2.09916961e-01]
 [ 6.96446350e-01  3.03522104e-01]
 [ 6.20823080e-01  3.79347213e-01]
 [ 8.18108923e-02  9.18229734e-01]
 [ 6.19075499e-01  3.80926361e-01]
 [ 7.84485884e-01  2.15526608e-01]
 [ 5.00787180e-01  4.99179860e-01]
 [ 9.79018631e-01  2.10088578e-02]
 [ 9.95935542e-01  4.03423509e-03]
 [ 7.70077874e-01  2.29843210e-01]
 [-1.20247286e-01  1.12027013e+00]
 [-1.41065010e-01  1.14104538e+00]
 [ 4.87721755e-01  5.12224413e-01]
 [ 2.01784829e-01  7.98215762e-01]
 [-6.28772079e-02  1.06286660e+00]
 [ 6.88769531e-01  3.11245179e-01]
 [ 5.68163850e-01  4.31790277e-01]
 [ 7.04198889e-01  2.95771710e-01]
 [ 4.24946272e-01  5.75036648e-01]
 [ 7.55548805e-01  2.44449538e-01]
 [ 7.52615720e-03  9.92506431e-01]
 [ 6.25952981e-01  3.74032729e-01]
 [ 9.74940280e-01  2.50640397e-02]
 [ 8.51416036e-01  1.48446331e-01]
 [ 2.17076992e-01  7.82938000e-01]
 [-1.69740555e-01  1.16967346e+00]
 [-1.76190917e-02  1.01773025e+00]
 [ 3.82997492e-01  6.16978941e-01]
 [ 3.92959765e-01  6.07044336e-01]
 [ 5.37258906e-01  4.62722690e-01]
 [ 7.79486556e-01  2.20525253e-01]
 [ 4.00038064e-01  5.99931183e-01]
 [ 9.46848057e-01  5.30965102e-02]
 [ 5.94544882e-01  4.05467240e-01]
 [ 6.21193963e-01  3.78792343e-01]
 [ 5.93380140e-01  4.06586800e-01]
 [ 6.30292840e-01  3.69675752e-01]
 [-9.10015681e-03  1.00906042e+00]
 [ 4.76533497e-01  5.23495100e-01]
 [ 6.54763512e-01  3.45229668e-01]
 [ 1.51178268e-01  8.48886149e-01]
 [ 8.77282694e-01  1.22710683e-01]
 [ 6.57409876e-01  3.42707172e-01]
 [ 7.35686127e-01  2.64277924e-01]
 [ 4.33433331e-01  5.66509756e-01]
 [ 4.06199062e-01  5.93762660e-01]
 [ 6.23042979e-01  3.76942818e-01]
 [ 4.73511855e-01  5.26480730e-01]
 [ 5.21683693e-01  4.78290335e-01]
 [ 5.80364143e-01  4.19670519e-01]
 [ 6.88286306e-01  3.11720135e-01]
 [ 8.35340861e-01  1.64655951e-01]
 [ 1.27960537e-01  8.72134092e-01]
 [ 5.80246144e-01  4.19756746e-01]
 [ 4.11010700e-02  9.58993164e-01]
 [ 2.50835628e-01  7.49108565e-01]
 [ 6.61859000e-01  3.38168003e-01]
 [ 7.68200236e-01  2.31786962e-01]
 [ 9.48596143e-02  9.05155639e-01]
 [ 7.17543272e-01  2.82478825e-01]
 [-1.84259342e-01  1.18416619e+00]
 [ 3.51136433e-01  6.48874634e-01]]
