[[-7.10530693e-02  1.07110666e+00]
 [ 7.17052848e-01  2.82935682e-01]
 [ 5.20941128e-01  4.79098207e-01]
 [ 1.04464332e+00 -4.46609414e-02]
 [ 3.83671060e-01  6.16327600e-01]
 [ 9.31076922e-01  6.89430560e-02]
 [ 8.73419023e-01  1.26561280e-01]
 [ 4.10775762e-01  5.89231587e-01]
 [ 3.40897116e-01  6.59098412e-01]
 [-4.98515246e-01  1.49852361e+00]
 [ 8.28216333e-01  1.71818403e-01]
 [ 2.64765859e-01  7.35218218e-01]
 [ 4.24625035e-01  5.75402586e-01]
 [ 4.89387820e-01  5.10611389e-01]
 [ 1.40217279e-01  8.59786986e-01]
 [ 6.03998991e-01  3.95987881e-01]
 [ 3.87726246e-01  6.12265105e-01]
 [ 6.52861027e-01  3.47132764e-01]
 [ 7.36678976e-01  2.63321985e-01]
 [ 4.67368095e-01  5.32643439e-01]
 [ 7.52732488e-01  2.47273773e-01]
 [ 5.45741366e-01  4.54226712e-01]
 [-6.82169729e-02  1.06818770e+00]
 [ 8.71837744e-01  1.28293515e-01]
 [ 1.44987705e-01  8.55008559e-01]
 [ 1.55009951e-01  8.44908836e-01]
 [ 7.86939553e-01  2.13050071e-01]
 [ 1.49194735e-01  8.50817590e-01]
 [ 1.02497823e+00 -2.49826202e-02]
 [ 8.28568439e-01  1.71422232e-01]
 [ 9.07203991e-01  9.28303636e-02]
 [ 8.80580057e-01  1.19416156e-01]
 [ 5.29730233e-01  4.70274084e-01]
 [ 4.48357958e-01  5.51660858e-01]
 [-3.37319168e-01  1.33730120e+00]
 [ 2.83109888e-01  7.16857266e-01]
 [ 5.74294135e-01  4.25723714e-01]
 [ 6.54736638e-01  3.45217242e-01]
 [ 3.90105044e-01  6.09899846e-01]
 [-1.80898171e-02  1.01808459e+00]
 [ 1.15410406e+00 -1.54102004e-01]
 [ 3.22090829e-01  6.77972234e-01]
 [ 4.65429631e-01  5.34591077e-01]
 [ 7.13884282e-01  2.86114729e-01]
 [ 5.10451494e-01  4.89579758e-01]
 [ 1.52379956e-01  8.47696908e-01]
 [ 1.80368147e-02  9.82019116e-01]
 [ 6.01667715e-01  3.98313421e-01]
 [ 9.16279709e-01  8.36882832e-02]
 [ 4.85901855e-01  5.14100284e-01]
 [ 7.85937412e-01  2.14078228e-01]
 [ 5.76885562e-01  4.23091560e-01]
 [ 2.13079565e-01  7.86904862e-01]
 [ 2.15962376e-01  7.84101896e-01]
 [ 7.49888646e-01  2.50050775e-01]
 [ 7.78735251e-01  2.21260019e-01]
 [ 9.99138941e-01  8.87977498e-04]
 [-1.90149085e-01  1.19013423e+00]
 [ 4.58363306e-01  5.41643365e-01]
 [ 5.13949824e-02  9.48598040e-01]
 [ 9.26010239e-01  7.40108805e-02]
 [ 6.00578971e-01  3.99403283e-01]
 [ 8.65069605e-01  1.34948720e-01]
 [ 4.90980908e-01  5.09015438e-01]
 [-3.35388982e-01  1.33546478e+00]
 [ 8.74260915e-01  1.25737267e-01]
 [ 3.66539853e-02  9.63340748e-01]
 [-3.55599820e-02  1.03560567e+00]
 [ 2.09007061e-01  7.91081175e-01]
 [ 1.02611837e+00 -2.61255405e-02]
 [ 7.94034050e-01  2.05965977e-01]
 [ 1.97656978e-01  8.02371395e-01]
 [ 5.59649348e-01  4.40345354e-01]
 [ 1.63498490e-01  8.36482030e-01]
 [ 7.13284763e-01  2.86771086e-01]
 [ 4.25927772e-01  5.74072518e-01]
 [ 1.84379109e-01  8.15611461e-01]
 [-1.10176081e-01  1.11017447e+00]
 [ 3.30912628e-01  6.69091333e-01]
 [ 6.97209338e-01  3.02823381e-01]
 [ 7.48719310e-01  2.51275776e-01]
 [ 2.75051385e-01  7.25010877e-01]
 [-5.70304263e-01  1.57032273e+00]
 [ 5.22821098e-01  4.77190772e-01]
 [ 4.93454419e-01  5.06509254e-01]
 [ 1.16298040e-01  8.83729992e-01]
 [ 3.07042169e-01  6.92863875e-01]
 [ 3.95741746e-02  9.60439719e-01]
 [-3.42559366e-02  1.03424490e+00]
 [ 8.84661455e-01  1.15362235e-01]
 [ 1.99530583e-01  8.00436560e-01]
 [ 5.52455083e-01  4.47578148e-01]
 [ 6.15491050e-01  3.84538146e-01]
 [ 6.99621702e-01  3.00404020e-01]
 [ 2.24035292e-01  7.75948975e-01]
 [ 6.73056333e-01  3.26990967e-01]
 [ 8.91504136e-01  1.08433221e-01]
 [ 5.40144503e-01  4.59856607e-01]
 [ 3.71081163e-01  6.28869317e-01]
 [ 8.57523280e-01  1.42470998e-01]
 [ 8.11198750e-01  1.88793181e-01]
 [ 6.79604944e-01  3.20383097e-01]
 [ 8.08504584e-01  1.91492779e-01]
 [ 4.40544172e-01  5.59471086e-01]
 [ 8.86340656e-01  1.13616250e-01]
 [ 5.13972015e-01  4.85978126e-01]
 [ 9.35309106e-01  6.47149650e-02]
 [ 6.95972803e-01  3.04079989e-01]
 [ 3.39073845e-01  6.60978620e-01]
 [ 8.94558127e-01  1.05444448e-01]
 [ 9.08276017e-01  9.16640534e-02]
 [ 6.31705131e-01  3.68199475e-01]
 [ 9.91993324e-01  8.05242540e-03]
 [ 5.37791602e-01  4.62237376e-01]
 [ 8.04120981e-01  1.95866156e-01]
 [ 3.41685378e-01  6.58396609e-01]
 [ 6.91018240e-01  3.08964312e-01]
 [ 3.91612678e-01  6.08390055e-01]
 [ 8.23684926e-01  1.76292989e-01]
 [ 4.73713440e-01  5.26333890e-01]
 [ 2.45535858e-01  7.54452891e-01]
 [ 5.59209077e-01  4.40794621e-01]
 [ 6.56951116e-01  3.43049940e-01]
 [ 1.63994706e-01  8.36011385e-01]
 [ 7.67109901e-01  2.32868300e-01]
 [ 7.76738193e-01  2.23257896e-01]
 [ 7.13257678e-01  2.86750182e-01]
 [ 6.00965541e-01  3.99041329e-01]
 [ 6.41479511e-01  3.58513367e-01]
 [ 4.31546451e-04  9.99567698e-01]
 [ 3.73645634e-01  6.26339586e-01]
 [ 6.86997837e-01  3.12987838e-01]
 [ 7.22607520e-01  2.77436006e-01]
 [ 4.04481560e-01  5.95518219e-01]
 [ 2.83076497e-01  7.16943493e-01]
 [ 5.24604604e-01  4.75376683e-01]
 [ 7.67862920e-01  2.32112535e-01]
 [ 2.82832624e-01  7.17129206e-01]
 [ 7.03772789e-01  2.96217272e-01]
 [ 6.08770498e-01  3.91195154e-01]
 [ 6.16178624e-04  9.99375973e-01]
 [ 7.52015237e-01  2.47983931e-01]
 [ 3.00714129e-01  6.99290029e-01]
 [ 3.52003608e-01  6.48006844e-01]
 [ 3.84629913e-01  6.15391109e-01]
 [-2.85286931e-02  1.02852469e+00]
 [ 1.00587871e+00 -5.87379656e-03]
 [ 6.69280396e-01  3.30719990e-01]
 [ 3.26557078e-01  6.73497348e-01]
 [ 6.81526995e-01  3.18507348e-01]
 [ 2.50348833e-01  7.49665087e-01]
 [ 1.77361774e-01  8.22661096e-01]
 [ 8.65186328e-01  1.34811887e-01]
 [ 8.62821962e-01  1.37176246e-01]
 [ 1.24953492e+00 -2.49547529e-01]
 [ 8.79406299e-01  1.20540250e-01]
 [-4.24061053e-02  1.04244000e+00]
 [ 5.12238634e-01  4.87817294e-01]
 [-2.06245736e-01  1.20628936e+00]
 [-3.20571759e-02  1.03212097e+00]
 [ 8.61297223e-01  1.38708280e-01]
 [ 6.88012095e-01  3.11997411e-01]
 [-2.76712616e-01  1.27672194e+00]
 [ 2.24211613e-01  7.75688966e-01]
 [ 7.13601173e-01  2.86367125e-01]
 [ 4.79918658e-01  5.20061030e-01]
 [-1.79519407e-01  1.17952169e+00]
 [ 4.26150006e-01  5.73835297e-01]
 [-1.80641771e-01  1.18073928e+00]
 [ 3.66556177e-02  9.63321276e-01]
 [ 2.27685694e-01  7.72331759e-01]
 [ 8.61482018e-01  1.38481804e-01]
 [ 4.76211284e-01  5.23797224e-01]
 [ 7.53599038e-01  2.46385182e-01]
 [ 1.35635823e+00 -3.56258638e-01]
 [ 7.93284417e-01  2.06729797e-01]
 [ 6.49906555e-02  9.35027560e-01]
 [ 8.19383320e-01  1.80611526e-01]
 [ 9.18687820e-01  8.12345826e-02]
 [ 5.84511273e-01  4.15493717e-01]
 [ 6.56638549e-01  3.43347923e-01]
 [ 4.15701424e-01  5.84277346e-01]
 [ 5.95317839e-01  4.04686273e-01]
 [ 9.23869530e-01  7.61513155e-02]
 [ 6.12398381e-01  3.87625070e-01]
 [ 4.79284579e-01  5.20736057e-01]
 [-2.65044774e-01  1.26513147e+00]
 [ 7.28539240e-01  2.71452488e-01]
 [ 4.79733006e-01  5.20273147e-01]
 [ 5.85939831e-01  4.14094391e-01]
 [ 4.94255266e-01  5.05816599e-01]
 [-1.86146258e-01  1.18610172e+00]
 [ 4.27827802e-01  5.72203629e-01]
 [ 6.90859909e-01  3.09163731e-01]
 [-1.66281901e-02  1.01661103e+00]
 [ 5.40707431e-01  4.59256658e-01]
 [ 3.48815338e-01  6.51200607e-01]
 [ 7.76943857e-01  2.23063546e-01]
 [ 5.79622135e-01  4.20384691e-01]
 [ 1.14108326e+00 -1.40974376e-01]
 [ 1.39340798e-01  8.60593990e-01]
 [ 4.70908094e-01  5.29095186e-01]
 [ 2.01186625e-01  7.98861321e-01]
 [ 1.13781149e+00 -1.37656915e-01]
 [ 8.35306611e-01  1.64693190e-01]
 [ 8.69273617e-01  1.30726975e-01]
 [ 6.49372954e-01  3.50590589e-01]
 [-1.73370917e-01  1.17334429e+00]
 [-4.46167777e-02  1.04467727e+00]
 [ 5.04842196e-01  4.95149453e-01]
 [ 9.84698772e-01  1.52900608e-02]
 [ 9.17787426e-01  8.22508536e-02]
 [ 4.86330948e-01  5.13656846e-01]
 [ 7.41670994e-01  2.58324658e-01]
 [ 5.78470892e-01  4.21526197e-01]
 [ 6.77152006e-01  3.22856676e-01]
 [ 6.75906575e-01  3.24168405e-01]
 [ 6.27945745e-02  9.37219822e-01]
 [ 4.05888886e-01  5.94132266e-01]
 [ 5.35619463e-01  4.64385031e-01]
 [ 6.35060526e-01  3.64941111e-01]
 [ 1.80576289e-02  9.81959181e-01]
 [ 5.06627407e-01  4.93398312e-01]
 [ 9.56489699e-01  4.35521838e-02]
 [ 4.17927005e-01  5.82081140e-01]
 [ 8.37585499e-02  9.16079838e-01]
 [ 3.97879264e-01  6.02220753e-01]
 [ 6.18312507e-01  3.81654630e-01]
 [ 8.81169213e-01  1.18847004e-01]
 [ 6.99030578e-01  3.00983334e-01]
 [ 2.55710316e-01  7.44391033e-01]
 [ 2.70860492e-01  7.29138973e-01]
 [ 5.84119140e-01  4.15882871e-01]
 [ 1.04578300e+00 -4.57516349e-02]
 [ 6.09060633e-01  3.90901403e-01]
 [ 6.58953477e-01  3.41025148e-01]
 [-1.15648093e-01  1.11570374e+00]
 [ 2.34937967e-01  7.65029888e-01]
 [ 2.11101446e-01  7.88962950e-01]
 [ 6.13371255e-01  3.86653178e-01]
 [ 7.52341620e-01  2.47707789e-01]
 [ 2.02700136e-01  7.97244829e-01]
 [ 5.70988587e-01  4.29001307e-01]
 [ 3.24553625e-01  6.75371709e-01]
 [ 5.58682891e-01  4.41315831e-01]
 [ 6.76950116e-01  3.23077831e-01]
 [ 4.59131056e-01  5.40865120e-01]
 [ 6.67960121e-01  3.32049578e-01]
 [ 3.05224447e-01  6.94765089e-01]
 [-9.78529513e-02  1.09793515e+00]
 [ 6.15338166e-01  3.84629791e-01]
 [ 5.31210222e-01  4.68771724e-01]
 [ 4.81399713e-01  5.18590326e-01]
 [ 6.06593520e-01  3.93383926e-01]
 [ 2.65914139e-02  9.73415074e-01]
 [-4.95987155e-01  1.49592185e+00]
 [ 2.88286418e-01  7.11750436e-01]
 [ 4.57854323e-02  9.54162453e-01]
 [ 4.14215102e-01  5.85767671e-01]
 [ 8.73946576e-01  1.26048225e-01]
 [ 7.81984875e-01  2.18045568e-01]
 [ 4.48378172e-01  5.51608623e-01]
 [-6.54872481e-02  1.06560305e+00]
 [ 2.82631211e-01  7.17363372e-01]
 [ 8.49318925e-01  1.50635133e-01]
 [ 2.59941593e-02  9.74012825e-01]
 [ 6.16616339e-01  3.83397888e-01]
 [ 7.14459932e-01  2.85550749e-01]
 [ 9.67653326e-01  3.23590952e-02]
 [ 4.85683658e-01  5.14316348e-01]
 [ 8.49931294e-01  1.50046924e-01]
 [ 5.28401042e-01  4.71486353e-01]
 [ 6.11658179e-01  3.88339101e-01]
 [ 2.63903197e-01  7.36091599e-01]
 [-6.98345517e-02  1.06976413e+00]
 [-1.51920972e-01  1.15190280e+00]
 [ 5.86885936e-02  9.41365777e-01]
 [ 2.04585151e-02  9.79614158e-01]
 [ 7.26989231e-01  2.72930586e-01]
 [ 4.11283201e-01  5.88735406e-01]
 [ 5.54035990e-01  4.45938133e-01]
 [-9.29916296e-02  1.09306864e+00]
 [ 6.51357209e-02  9.34864246e-01]
 [ 6.42763812e-01  3.57243315e-01]
 [ 6.97954346e-01  3.02049106e-01]
 [ 8.92797324e-02  9.10761057e-01]
 [ 1.59368352e-01  8.40608056e-01]
 [-2.05402285e-01  1.20538502e+00]
 [ 9.20822256e-01  7.91792630e-02]
 [ 1.94632501e-01  8.05400040e-01]
 [ 5.71078304e-01  4.28928301e-01]
 [ 3.15778306e-01  6.84190174e-01]
 [ 6.04350062e-01  3.95622886e-01]
 [ 6.70400681e-02  9.32979073e-01]
 [ 9.14128291e-01  8.58294120e-02]
 [-3.61988839e-02  1.03623994e+00]
 [ 6.07523549e-01  3.92462664e-01]
 [ 9.66483189e-01  3.35605462e-02]
 [ 3.08223618e-01  6.91814703e-01]
 [ 4.68744379e-01  5.31281977e-01]
 [-8.67075652e-02  1.08672217e+00]
 [ 2.07936624e-01  7.92036712e-01]
 [ 1.77974388e-01  8.22028193e-01]
 [-4.80779333e-01  1.48070680e+00]
 [ 1.68263446e-02  9.83178412e-01]
 [ 8.55608529e-01  1.44385060e-01]
 [ 4.08017295e-01  5.91998583e-01]
 [ 8.14743865e-01  1.85243977e-01]
 [-8.26955222e-02  1.08270633e+00]
 [ 1.16098425e-01  8.83941105e-01]
 [ 1.25285004e-01  8.74746613e-01]
 [ 8.20697419e-01  1.79296169e-01]
 [ 4.55492505e-01  5.44531489e-01]
 [ 7.49144500e-01  2.50902847e-01]
 [ 1.07147564e+00 -7.14654375e-02]
 [ 3.59650244e-01  6.40352123e-01]
 [ 7.67753609e-01  2.32212005e-01]
 [ 7.74434595e-01  2.25616485e-01]
 [ 6.82198265e-01  3.17787724e-01]
 [ 2.52785145e-02  9.74712246e-01]
 [ 8.86787213e-01  1.13191734e-01]
 [ 1.23842013e+00 -2.38446144e-01]
 [ 7.22518097e-01  2.77460178e-01]
 [ 9.98045894e-01  1.97384033e-03]
 [ 7.61695854e-01  2.38266062e-01]
 [ 1.03290466e-01  8.96666965e-01]
 [ 1.03704109e+00 -3.70413245e-02]
 [ 8.98800353e-01  1.01212761e-01]
 [ 3.47148668e-01  6.52860465e-01]
 [ 8.08065330e-01  1.91936251e-01]
 [ 7.67811808e-01  2.32163660e-01]
 [ 9.63212213e-01  3.68667494e-02]
 [-6.86029340e-02  1.06860862e+00]
 [ 7.18967071e-01  2.80975338e-01]
 [ 6.11459918e-01  3.88526091e-01]
 [ 6.44071919e-01  3.55925785e-01]
 [ 6.30185873e-01  3.69803339e-01]
 [ 5.89804317e-01  4.10188419e-01]
 [ 5.95361076e-01  4.04664431e-01]
 [ 2.93292544e-01  7.06746334e-01]
 [-2.12058907e-04  1.00010754e+00]
 [-2.47756858e-01  1.24775571e+00]
 [-4.72083005e-02  1.04725319e+00]
 [ 3.82680962e-01  6.17327505e-01]
 [ 4.91639287e-01  5.08361255e-01]
 [ 9.13098660e-01  8.69180957e-02]
 [ 8.04094750e-01  1.95927973e-01]
 [ 7.37622072e-01  2.62343978e-01]
 [ 4.58107626e-01  5.41871129e-01]
 [ 8.43769993e-01  1.56246548e-01]
 [ 1.36104844e-01  8.63928966e-01]
 [-3.04475458e-01  1.30445437e+00]
 [ 5.65004118e-01  4.34988014e-01]
 [ 4.29877057e-01  5.70113901e-01]
 [ 4.97561879e-01  5.02457419e-01]
 [ 2.47063082e-01  7.52930022e-01]
 [ 1.42748221e-01  8.57303956e-01]
 [ 3.79852815e-01  6.20126411e-01]
 [ 2.79623507e-01  7.20378420e-01]
 [ 5.97397363e-01  4.02637011e-01]
 [ 7.69450185e-01  2.30533512e-01]
 [ 6.19289441e-01  3.80773767e-01]
 [ 1.99708338e-01  8.00212469e-01]
 [ 5.65794866e-01  4.34196248e-01]
 [ 8.41023864e-01  1.58980506e-01]
 [ 1.99132874e-01  8.00892315e-01]
 [-3.48265399e-02  1.03485097e+00]
 [ 1.14489013e+00 -1.44921767e-01]
 [ 1.98643018e-01  8.01348695e-01]
 [ 7.25116776e-01  2.74896211e-01]
 [ 5.34931127e-01  4.65016751e-01]
 [-4.62196424e-02  1.04615760e+00]
 [-3.32104390e-02  1.03336713e+00]
 [ 1.01632833e+00 -1.62929741e-02]
 [-8.62264241e-02  1.08623869e+00]
 [ 3.53093390e-01  6.46931580e-01]
 [ 8.32341796e-01  1.67659109e-01]
 [-1.18476625e-02  1.01184422e+00]
 [ 4.46373831e-01  5.53615372e-01]
 [ 1.17718554e-01  8.82262723e-01]
 [ 5.93792333e-01  4.06147632e-01]
 [ 2.81915114e-01  7.18097691e-01]
 [ 4.35856765e-01  5.64204551e-01]
 [ 1.16369001e-01  8.83636084e-01]
 [ 9.62759259e-01  3.72641683e-02]
 [ 3.67581522e-01  6.32399988e-01]
 [ 6.53200702e-01  3.46784232e-01]
 [ 9.30126499e-01  6.98850793e-02]
 [ 3.56067713e-01  6.43925073e-01]
 [-1.69970960e-01  1.16987160e+00]
 [ 4.43955925e-01  5.55976683e-01]
 [ 6.09912713e-01  3.90088200e-01]
 [ 6.94402337e-01  3.05559022e-01]
 [ 3.40944406e-01  6.58997768e-01]
 [ 1.45329496e-01  8.54552620e-01]
 [ 5.18687544e-01  4.81284459e-01]
 [ 2.79261649e-01  7.20775800e-01]
 [ 4.15845424e-01  5.84158047e-01]
 [ 6.24733106e-01  3.75271342e-01]
 [ 2.68604452e-01  7.31313784e-01]
 [-1.66672189e-01  1.16673090e+00]
 [ 1.05404396e+00 -5.40631844e-02]
 [ 9.18436302e-02  9.08219660e-01]
 [ 7.26933855e-01  2.73097160e-01]
 [ 6.78396772e-01  3.21499876e-01]
 [ 8.84966147e-01  1.14990497e-01]
 [ 1.18104594e-01  8.81897038e-01]
 [ 7.33569626e-01  2.66436016e-01]
 [ 4.81478061e-02  9.51810836e-01]
 [ 3.71687609e-01  6.28261973e-01]
 [-2.39156598e-01  1.23905973e+00]
 [-2.90333689e-03  1.00292310e+00]
 [ 9.36798304e-02  9.06308389e-01]
 [ 7.91583982e-01  2.08403245e-01]
 [-1.60377337e-01  1.16040779e+00]
 [ 5.75532974e-01  4.24471673e-01]
 [ 6.21898718e-01  3.78101195e-01]
 [ 7.04699487e-01  2.95291144e-01]
 [ 3.71654869e-01  6.28350762e-01]
 [ 5.29873353e-01  4.70113205e-01]
 [ 7.67374306e-01  2.32570140e-01]
 [ 5.01617401e-01  4.98369416e-01]
 [ 6.34112649e-01  3.65853399e-01]
 [ 9.96917806e-01  3.08670222e-03]
 [ 5.75828862e-01  4.24164739e-01]
 [ 2.02486522e-01  7.97463810e-01]]
