[[ 1.00061090e+00 -6.14453309e-04]
 [ 6.17522466e-01  3.82476871e-01]
 [ 9.15153801e-01  8.48485705e-02]
 [ 6.37588099e-01  3.62412364e-01]
 [-3.01292299e-01  1.30129157e+00]
 [ 7.28114311e-01  2.71889925e-01]
 [ 7.62361027e-01  2.37638398e-01]
 [ 4.78380310e-01  5.21617289e-01]
 [ 8.57606755e-01  1.42393637e-01]
 [ 3.94492923e-01  6.05508088e-01]
 [ 6.39868888e-01  3.60131294e-01]
 [ 9.00224703e-01  9.97761594e-02]
 [ 3.85129492e-01  6.14869683e-01]
 [ 5.40574263e-01  4.59422048e-01]
 [ 2.33373968e-01  7.66622594e-01]
 [-1.04486656e-01  1.10448873e+00]
 [ 7.33179829e-01  2.66819276e-01]
 [ 7.87972852e-01  2.12018473e-01]
 [ 9.68811407e-01  3.11903652e-02]
 [ 8.16743434e-01  1.83257294e-01]
 [ 7.13901780e-01  2.86102395e-01]
 [ 3.51067767e-01  6.48933966e-01]
 [ 2.15877618e-01  7.84120110e-01]
 [ 7.36401708e-01  2.63597831e-01]
 [ 4.15968125e-02  9.58402923e-01]
 [ 2.64099525e-02  9.73587340e-01]
 [ 8.53874117e-01  1.46123728e-01]
 [ 5.35003835e-01  4.64992217e-01]
 [ 9.42567253e-01  5.74494263e-02]
 [ 8.92976679e-01  1.07026277e-01]
 [ 5.94751630e-01  4.05250066e-01]
 [-1.48872579e-01  1.14887260e+00]
 [ 8.23276583e-01  1.76723945e-01]
 [ 2.79925206e-01  7.20075236e-01]
 [ 4.10064236e-01  5.89934056e-01]
 [ 6.59530791e-01  3.40467221e-01]
 [ 8.27829762e-01  1.72168388e-01]
 [ 6.05482893e-01  3.94513638e-01]
 [ 1.05531899e+00 -5.53201008e-02]
 [ 3.84411322e-01  6.15581156e-01]
 [-1.94044109e-01  1.19404178e+00]
 [ 7.67535408e-01  2.32469798e-01]
 [ 5.26432557e-02  9.47357347e-01]
 [-8.93349867e-02  1.08933908e+00]
 [ 3.31641241e-02  9.66839006e-01]
 [ 1.19120961e-01  8.80880343e-01]
 [ 2.70529539e-01  7.29464171e-01]
 [-3.84325600e-01  1.38432525e+00]
 [ 2.32202950e-01  7.67803384e-01]
 [ 9.47621298e-01  5.23759640e-02]
 [ 3.37879292e-02  9.66211888e-01]
 [ 5.18088692e-01  4.81911550e-01]
 [-1.93515344e-01  1.19351628e+00]
 [ 4.94415519e-01  5.05587759e-01]
 [ 5.38642917e-02  9.46135842e-01]
 [ 5.59959966e-01  4.40037106e-01]
 [ 3.65821221e-01  6.34173028e-01]
 [ 1.94418635e-01  8.05580150e-01]
 [ 7.65524845e-01  2.34471417e-01]
 [ 9.32783731e-01  6.72206468e-02]
 [ 5.72575544e-01  4.27421718e-01]
 [ 1.07308399e+00 -7.30899485e-02]
 [ 5.37563302e-01  4.62434962e-01]
 [-2.03845986e-01  1.20385007e+00]
 [-1.57850701e-01  1.15785437e+00]
 [ 1.68883894e-01  8.31115023e-01]
 [ 6.56547139e-01  3.43456767e-01]
 [ 9.94270281e-01  5.73017866e-03]
 [ 5.47344385e-01  4.52658681e-01]
 [ 4.23861918e-01  5.76140382e-01]
 [ 8.89165688e-01  1.10833867e-01]
 [ 7.41961096e-01  2.58037155e-01]
 [-4.02067007e-01  1.40206439e+00]
 [ 6.02045567e-01  3.97955680e-01]
 [ 2.75218518e-01  7.24779685e-01]
 [ 1.27133556e+00 -2.71337846e-01]
 [ 2.94955625e-02  9.70504386e-01]
 [-2.65480602e-01  1.26547616e+00]
 [ 5.81612455e-01  4.18387551e-01]
 [ 7.13047029e-01  2.86953618e-01]
 [-1.92993284e-01  1.19299022e+00]
 [ 8.01627644e-01  1.98372742e-01]
 [ 6.72544448e-01  3.27456377e-01]
 [ 5.55034325e-02  9.44496067e-01]
 [ 3.26993241e-01  6.73008378e-01]
 [ 1.22510825e+00 -2.25107880e-01]
 [ 4.30224435e-02  9.56982605e-01]
 [ 7.61306273e-01  2.38694507e-01]
 [ 9.90360410e-01  9.63960178e-03]
 [ 1.01046458e+00 -1.04681709e-02]
 [ 6.98451726e-01  3.01552925e-01]
 [ 1.17242966e-01  8.82749613e-01]
 [ 7.26914453e-01  2.73085676e-01]
 [ 1.85334175e-01  8.14664051e-01]
 [ 4.32760863e-01  5.67239701e-01]
 [ 9.74784655e-01  2.52173563e-02]
 [-8.82107090e-02  1.08821114e+00]
 [-8.96929457e-02  1.08968943e+00]
 [ 1.64408040e-01  8.35593013e-01]
 [ 9.27123707e-01  7.28780752e-02]
 [-1.42075705e-01  1.14207683e+00]
 [ 7.85389780e-01  2.14608565e-01]
 [ 7.37411853e-02  9.26258415e-01]
 [ 7.77029407e-01  2.22971313e-01]
 [ 4.42111182e-01  5.57887961e-01]
 [ 1.14599501e+00 -1.45995835e-01]
 [ 8.57036966e-01  1.42961267e-01]
 [ 3.81984983e-01  6.18015624e-01]
 [ 6.07893670e-01  3.92106848e-01]
 [ 3.70859259e-02  9.62916762e-01]
 [ 9.48779245e-01  5.12242956e-02]
 [ 8.93336469e-01  1.06666126e-01]
 [ 8.13315566e-01  1.86681924e-01]
 [ 9.76265424e-01  2.37371012e-02]
 [ 3.61230985e-01  6.38770080e-01]
 [ 5.15685279e-01  4.84317745e-01]
 [ 5.23860066e-01  4.76138930e-01]
 [ 1.03231451e-01  8.96768441e-01]
 [ 8.16442656e-01  1.83558826e-01]
 [ 4.08541664e-01  5.91460833e-01]
 [ 7.17279104e-01  2.82722757e-01]
 [ 2.71378490e-01  7.28620001e-01]
 [ 1.47143564e-01  8.52858273e-01]
 [ 2.21382112e-01  7.78614449e-01]
 [ 2.37895742e-02  9.76209147e-01]
 [ 5.76921652e-01  4.23078307e-01]
 [ 6.51435729e-01  3.48563476e-01]
 [ 4.74675839e-01  5.25324384e-01]
 [-1.07146429e-01  1.10714710e+00]
 [ 6.73687920e-01  3.26311995e-01]
 [ 5.52139866e-01  4.47860511e-01]
 [ 8.61104490e-01  1.38900583e-01]
 [-9.62255264e-03  1.00962931e+00]
 [ 1.03667147e+00 -3.66722131e-02]
 [ 3.19510361e-01  6.80490595e-01]
 [ 7.70721187e-01  2.29282795e-01]
 [ 7.39432673e-01  2.60566177e-01]
 [ 8.64511576e-01  1.35486791e-01]
 [ 1.15164077e+00 -1.51641329e-01]
 [ 7.47543985e-01  2.52455923e-01]
 [ 8.83358486e-01  1.16640216e-01]
 [ 6.75936193e-01  3.24065918e-01]
 [ 2.83137494e-01  7.16859006e-01]
 [ 6.45437358e-01  3.54562124e-01]
 [ 8.90651270e-02  9.10936042e-01]
 [ 7.70922221e-01  2.29074592e-01]
 [ 6.15435099e-01  3.84559548e-01]
 [ 4.29126812e-01  5.70874244e-01]
 [ 6.94408554e-01  3.05593107e-01]
 [ 6.81258578e-01  3.18740276e-01]
 [ 6.51486429e-01  3.48510304e-01]
 [-2.20976448e-01  1.22097320e+00]
 [ 9.13310596e-01  8.66936982e-02]
 [ 3.81378348e-01  6.18622939e-01]
 [ 5.61376273e-01  4.38632291e-01]
 [ 4.58665659e-01  5.41336164e-01]
 [ 1.23677726e-01  8.76320316e-01]
 [ 3.61925486e-01  6.38075856e-01]
 [-1.17084658e-01  1.11708707e+00]
 [ 6.73167572e-01  3.26831116e-01]
 [ 8.51803095e-01  1.48195785e-01]
 [ 5.26484328e-01  4.73516276e-01]
 [ 4.48900166e-01  5.51098240e-01]
 [ 5.94640058e-01  4.05365253e-01]
 [ 3.93805830e-01  6.06192316e-01]
 [ 9.62850922e-01  3.71514382e-02]
 [ 2.58860720e-01  7.41141098e-01]
 [ 1.52890554e-01  8.47111618e-01]
 [-9.32738923e-03  1.00932478e+00]
 [ 4.91930446e-02  9.50807317e-01]
 [ 4.67637481e-01  5.32364592e-01]
 [ 5.67138234e-01  4.32857518e-01]
 [ 4.07264444e-01  5.92735720e-01]
 [-8.31168267e-02  1.08311768e+00]
 [-4.14423729e-01  1.41441528e+00]
 [ 3.57534282e-02  9.64242512e-01]
 [ 4.95980135e-01  5.04022501e-01]
 [ 8.11667266e-01  1.88333152e-01]
 [ 2.35360275e-01  7.64640298e-01]
 [ 8.17614069e-01  1.82382092e-01]
 [ 3.60747946e-01  6.39255125e-01]
 [ 8.49296343e-01  1.50702480e-01]
 [-3.65892974e-01  1.36589010e+00]
 [ 4.33855894e-01  5.66138886e-01]
 [ 1.00513386e+00 -5.13378196e-03]
 [ 1.21173160e+00 -2.11734303e-01]
 [ 4.95582558e-01  5.04416006e-01]
 [ 8.30434438e-02  9.16956262e-01]
 [ 6.40587247e-01  3.59417146e-01]
 [ 8.42258932e-01  1.57743371e-01]
 [ 5.64770536e-01  4.35223707e-01]
 [ 1.25904965e+00 -2.59054751e-01]
 [ 4.80212075e-01  5.19783126e-01]
 [-1.59816000e-01  1.15980845e+00]
 [ 2.27258929e-01  7.72744772e-01]
 [ 7.12861902e-01  2.87139217e-01]
 [ 7.37614769e-02  9.26243462e-01]
 [ 9.59475712e-01  4.05245349e-02]
 [-3.17466874e-02  1.03175218e+00]
 [ 3.04698897e-01  6.95300600e-01]
 [ 6.60069117e-03  9.93401582e-01]
 [ 3.65461867e-01  6.34544448e-01]
 [-1.85454696e-01  1.18546007e+00]
 [ 3.85581779e-01  6.14419772e-01]
 [ 3.50750516e-01  6.49251069e-01]
 [ 3.83342176e-01  6.16657152e-01]
 [ 4.26108704e-01  5.73889074e-01]
 [ 7.39140627e-01  2.60855291e-01]
 [-2.48500316e-02  1.02484870e+00]
 [-3.53991323e-02  1.03540271e+00]
 [-8.79911304e-02  1.08799217e+00]
 [ 6.24425691e-01  3.75574233e-01]
 [ 6.60308398e-01  3.39692205e-01]
 [ 5.18070693e-01  4.81926283e-01]
 [ 1.46393486e-01  8.53600585e-01]
 [ 9.51974580e-01  4.80281157e-02]
 [ 8.81292106e-01  1.18701574e-01]
 [ 6.43377876e-01  3.56621101e-01]
 [-3.74400424e-01  1.37439895e+00]
 [ 7.96880887e-01  2.03119766e-01]
 [ 6.74979619e-01  3.25019308e-01]
 [ 4.78255732e-02  9.52175414e-01]
 [ 9.73306056e-01  2.66921375e-02]
 [ 1.12433393e+00 -1.24338046e-01]
 [ 6.20898520e-01  3.79102715e-01]
 [ 6.06166949e-01  3.93830606e-01]
 [ 3.90300729e-02  9.60977459e-01]
 [ 5.34742370e-01  4.65259715e-01]
 [-1.70671977e-01  1.17068159e+00]
 [ 7.92077512e-01  2.07927388e-01]
 [ 5.35655558e-01  4.64343678e-01]
 [ 9.31749922e-01  6.82513717e-02]
 [ 5.29487054e-01  4.70512823e-01]
 [ 8.10313941e-01  1.89687762e-01]
 [ 5.80252179e-01  4.19744623e-01]
 [ 1.62579094e-01  8.37412946e-01]
 [ 5.08699154e-01  4.91299953e-01]
 [ 6.63947093e-01  3.36057357e-01]
 [ 6.83719073e-01  3.16276126e-01]
 [ 2.14216127e-01  7.85781025e-01]
 [-6.56938818e-02  1.06569749e+00]
 [ 3.40459902e-01  6.59541851e-01]
 [ 3.61242933e-01  6.38753066e-01]
 [ 8.53747445e-02  9.14629933e-01]
 [ 1.71623749e-01  8.28372322e-01]
 [ 4.54496152e-01  5.45499146e-01]
 [ 7.84948003e-01  2.15051957e-01]
 [ 6.04006047e-01  3.95991355e-01]
 [ 2.72684436e-01  7.27319280e-01]
 [-8.05429808e-02  1.08054580e+00]
 [ 4.30184922e-01  5.69813443e-01]
 [-8.09028873e-02  1.08090231e+00]
 [-3.78117780e-01  1.37812322e+00]
 [ 3.51667689e-02  9.64836072e-01]
 [ 8.22814703e-01  1.77185583e-01]
 [ 9.51804551e-01  4.81885697e-02]
 [ 9.39817852e-01  6.01876521e-02]
 [ 9.91720838e-01  8.28164153e-03]]
