[[ 1.10191441e+00 -1.01910591e-01]
 [ 1.47161484e-01  8.52836609e-01]
 [ 5.38654327e-01  4.61358070e-01]
 [ 6.00076675e-01  3.99922371e-01]
 [ 8.01816940e-01  1.98190689e-01]
 [ 3.45781326e-01  6.54239655e-01]
 [ 3.16295624e-02  9.68394279e-01]
 [ 7.66534805e-02  9.23348427e-01]
 [ 1.72068596e-01  8.27936172e-01]
 [ 7.29315758e-01  2.70692825e-01]
 [ 4.16198730e-01  5.83800316e-01]
 [ 6.28328323e-01  3.71688843e-01]
 [ 2.74288177e-01  7.25716591e-01]
 [ 6.71821594e-01  3.28191757e-01]
 [ 8.28196526e-01  1.71810150e-01]
 [ 6.43113136e-01  3.56883049e-01]
 [ 3.34680557e-01  6.65335655e-01]
 [ 7.08302498e-01  2.91716576e-01]
 [ 1.09051991e+00 -9.05094147e-02]
 [ 7.40446091e-01  2.59567261e-01]
 [ 5.76418877e-01  4.23594475e-01]
 [ 8.00947189e-01  1.99064255e-01]
 [ 9.77307320e-01  2.26964951e-02]
 [ 9.01722908e-01  9.82799530e-02]
 [ 8.57595444e-01  1.42407417e-01]
 [ 3.72727394e-01  6.27277374e-01]
 [ 9.93640900e-01  6.37054443e-03]
 [-3.60399246e-01  1.36040497e+00]
 [ 2.72744179e-01  7.27255821e-01]
 [ 9.21079636e-01  7.89270401e-02]
 [-8.16936493e-02  1.08170128e+00]
 [ 7.21160889e-01  2.78842926e-01]
 [ 1.45855904e-01  8.54148865e-01]
 [ 4.67519760e-01  5.32491684e-01]
 [ 2.65799522e-01  7.34208107e-01]
 [ 3.74258041e-01  6.25750542e-01]
 [ 1.50390625e-01  8.49605560e-01]
 [ 8.16521645e-01  1.83480263e-01]
 [ 5.19733429e-02  9.48032379e-01]
 [-2.08463669e-02  1.02085495e+00]
 [ 4.64286804e-02  9.53576088e-01]
 [-7.36188889e-02  1.07363605e+00]
 [-4.02545929e-03  1.00403976e+00]
 [ 8.39242935e-01  1.60767555e-01]
 [ 1.08586121e+00 -8.58507156e-02]
 [ 4.47084427e-01  5.52926064e-01]
 [ 1.13262463e+00 -1.32604599e-01]
 [ 1.23795509e-01  8.76219749e-01]
 [ 5.21224022e-01  4.78785515e-01]
 [ 5.86341858e-01  4.13661957e-01]
 [ 3.87321472e-01  6.12676620e-01]
 [ 6.63598061e-01  3.36402893e-01]
 [ 2.01263428e-02  9.79888916e-01]
 [-9.60407257e-02  1.09604263e+00]
 [ 1.12144470e-01  8.87870789e-01]
 [ 7.45343208e-01  2.54658699e-01]
 [-1.51052475e-02  1.01509762e+00]
 [ 2.76716232e-01  7.23284721e-01]
 [ 8.76854897e-01  1.23154640e-01]
 [ 6.88545227e-01  3.11459541e-01]
 [ 8.23203087e-01  1.76794052e-01]
 [ 3.02406311e-01  6.97588921e-01]
 [-2.48050690e-03  1.00248909e+00]
 [ 1.93786621e-01  8.06224823e-01]
 [ 2.61861801e-01  7.38142967e-01]
 [ 3.83702278e-01  6.16306305e-01]
 [ 3.18236351e-01  6.81768417e-01]
 [ 1.85766220e-01  8.14248085e-01]
 [ 7.21030235e-01  2.78970718e-01]
 [ 6.97548866e-01  3.02461624e-01]
 [ 9.40137863e-01  5.98649979e-02]
 [ 4.21857834e-02  9.57825661e-01]
 [ 7.78519630e-01  2.21482277e-01]
 [ 1.06840324e+00 -6.83937073e-02]
 [ 6.11260414e-01  3.88762474e-01]
 [ 9.96520042e-01  3.49521637e-03]
 [ 1.12227821e+00 -1.22278214e-01]
 [ 6.84362411e-01  3.15632820e-01]
 [ 4.97020721e-01  5.02977371e-01]
 [ 7.28165627e-01  2.71853447e-01]
 [ 4.67247009e-01  5.32760620e-01]
 [ 1.02750015e+00 -2.75030136e-02]
 [ 8.74974251e-01  1.25025749e-01]
 [-1.68323517e-01  1.16833496e+00]
 [ 8.86933327e-01  1.13085747e-01]
 [ 8.10048103e-01  1.89965248e-01]
 [ 8.27360153e-01  1.72662735e-01]
 [ 7.50911713e-01  2.49084473e-01]
 [ 5.78026772e-01  4.21972275e-01]
 [ 3.03684235e-01  6.96321487e-01]
 [ 3.60069275e-02  9.64000702e-01]
 [ 4.90235329e-01  5.09770393e-01]
 [ 8.25305939e-01  1.74693108e-01]
 [ 5.05124092e-01  4.94879723e-01]
 [ 4.62152481e-01  5.37858009e-01]
 [ 8.42116356e-01  1.57878876e-01]
 [ 3.08997154e-01  6.90999031e-01]
 [ 3.81883621e-01  6.18111610e-01]
 [ 2.29352951e-01  7.70649910e-01]
 [ 9.91461754e-01  8.54492188e-03]
 [ 7.97708511e-01  2.02297211e-01]
 [-2.00575829e-01  1.20058727e+00]
 [-1.18325233e-01  1.11834049e+00]
 [-3.29504013e-01  1.32950878e+00]
 [ 8.15457344e-01  1.84554100e-01]
 [ 9.71221924e-03  9.90273476e-01]
 [ 8.89393806e-01  1.10606194e-01]
 [-1.81625366e-01  1.18163681e+00]
 [ 1.17897701e+00 -1.78957939e-01]
 [-9.13124084e-02  1.09132290e+00]
 [ 2.50464439e-01  7.49538422e-01]
 [ 4.53065872e-01  5.46943665e-01]
 [ 6.97173119e-01  3.02848816e-01]
 [ 6.44256592e-01  3.55754852e-01]
 [ 2.58805275e-01  7.41201401e-01]
 [-1.06328011e-01  1.10633659e+00]
 [ 4.35355186e-01  5.64658165e-01]
 [ 7.43490219e-01  2.56502151e-01]
 [ 4.52645302e-01  5.47361374e-01]
 [-2.26545334e-02  1.02266598e+00]
 [ 2.01970100e-01  7.98042297e-01]
 [ 1.04122162e+00 -4.12416458e-02]
 [ 7.89741516e-01  2.10259438e-01]
 [-1.82057381e-01  1.18206120e+00]
 [ 3.90798569e-01  6.09202385e-01]
 [ 6.89191818e-01  3.10801506e-01]
 [ 6.13461494e-01  3.86535645e-01]
 [ 3.99590492e-01  6.00414276e-01]
 [ 6.65505409e-01  3.34506035e-01]
 [ 1.75747871e-01  8.24261665e-01]
 [ 8.60507011e-01  1.39498711e-01]
 [ 9.07323837e-01  9.26799774e-02]
 [ 7.30988503e-01  2.69017220e-01]
 [ 9.45899963e-01  5.41086197e-02]
 [ 1.62711143e-01  8.37304115e-01]
 [ 5.95324516e-01  4.04690742e-01]
 [-2.19887733e-01  1.21989346e+00]
 [ 1.27643490e+00 -2.76420593e-01]
 [ 6.94129944e-01  3.05878639e-01]
 [ 6.60761833e-01  3.39241982e-01]
 [ 3.92666817e-01  6.07328415e-01]
 [ 1.26877117e+00 -2.68774033e-01]
 [-5.53255081e-02  1.05533600e+00]
 [ 1.79998398e-01  8.20002556e-01]
 [ 7.10733414e-01  2.89272308e-01]
 [ 1.77287102e-01  8.22719574e-01]
 [ 1.84766769e-01  8.15232277e-01]
 [ 7.23128319e-01  2.76872635e-01]
 [ 6.93516731e-01  3.06488991e-01]
 [ 9.34942245e-01  6.50691986e-02]
 [-1.99346542e-01  1.19935226e+00]
 [ 4.09949303e-01  5.90059280e-01]
 [ 2.52308846e-01  7.47702599e-01]
 [ 9.88714218e-01  1.12895966e-02]
 [ 1.28924370e-01  8.71081352e-01]
 [ 3.03786278e-01  6.96211815e-01]
 [ 9.72311020e-01  2.76861191e-02]
 [ 8.81459236e-01  1.18541718e-01]
 [ 1.79630280e-01  8.20378304e-01]
 [ 1.00006390e+00 -5.43594360e-05]
 [ 3.97871017e-01  6.02149010e-01]
 [ 7.99642563e-01  2.00367928e-01]
 [ 8.67015839e-01  1.32995605e-01]
 [ 1.84431076e-01  8.15580368e-01]
 [ 1.07713509e+00 -7.71265030e-02]
 [ 1.00904369e+00 -9.03415680e-03]
 [ 7.13963509e-01  2.86045074e-01]
 [ 6.39450073e-01  3.60550880e-01]
 [-1.77310944e-01  1.17731285e+00]
 [ 2.98506737e-01  7.01495171e-01]
 [ 1.47292137e-01  8.52716446e-01]
 [-3.21826935e-02  1.03218746e+00]
 [ 4.61459160e-01  5.38541794e-01]
 [ 9.14134979e-02  9.08597946e-01]
 [ 9.25152779e-01  7.48453140e-02]
 [ 6.61223412e-01  3.38790894e-01]
 [ 1.00337219e+00 -3.36265564e-03]
 [ 2.58718491e-01  7.41294861e-01]
 [ 6.67180061e-01  3.32838058e-01]
 [ 8.02630424e-01  1.97379112e-01]
 [ 9.15555954e-02  9.08456802e-01]
 [ 7.45734215e-01  2.54277229e-01]
 [-4.80432510e-02  1.04805756e+00]
 [ 4.06718254e-01  5.93297005e-01]
 [ 4.66073990e-01  5.33928871e-01]
 [ 5.67179680e-01  4.32827950e-01]
 [ 5.13912201e-01  4.86094475e-01]
 [ 3.08494568e-02  9.69156265e-01]
 [ 2.31369019e-01  7.68636703e-01]
 [ 5.81719398e-01  4.18292046e-01]
 [ 4.04783249e-01  5.95226288e-01]
 [ 5.24234772e-02  9.47595596e-01]
 [ 6.72569275e-01  3.27435493e-01]
 [ 1.84476852e-01  8.15526009e-01]
 [ 2.85406113e-02  9.71464157e-01]
 [ 5.19081116e-01  4.80920792e-01]
 [ 8.55274200e-02  9.14484978e-01]
 [ 9.23509598e-01  7.64961243e-02]
 [-6.54954910e-02  1.06550694e+00]
 [ 7.04936981e-02  9.29497719e-01]
 [ 5.37099838e-02  9.46296692e-01]
 [ 9.99916077e-01  8.48770142e-05]
 [ 4.75490570e-01  5.24511337e-01]
 [ 9.38766479e-01  6.12344742e-02]
 [ 8.55120659e-01  1.44883156e-01]
 [ 8.56252670e-01  1.43748283e-01]
 [ 5.81071854e-01  4.18931007e-01]
 [ 6.69973373e-01  3.30029488e-01]
 [ 1.17783546e-01  8.82213593e-01]
 [-1.84144974e-02  1.01842690e+00]
 [ 8.61966133e-01  1.38038635e-01]
 [ 6.88437462e-01  3.11569214e-01]
 [-1.05037689e-02  1.01051235e+00]
 [ 4.15017128e-01  5.84996223e-01]
 [ 4.65116501e-01  5.34878731e-01]
 [ 7.46068001e-01  2.53938675e-01]
 [-2.46233940e-01  1.24624062e+00]
 [-1.73864365e-02  1.01738453e+00]
 [ 6.96657181e-01  3.03353310e-01]
 [ 1.00001812e+00 -5.72204590e-06]
 [ 7.10556984e-01  2.89453506e-01]
 [ 6.09447479e-01  3.90556335e-01]
 [ 7.17141151e-01  2.82857895e-01]
 [ 5.56612015e-01  4.43405151e-01]
 [ 3.30924988e-03  9.96685028e-01]
 [ 6.14289284e-01  3.85702133e-01]
 [-1.31917000e-01  1.13192558e+00]
 [ 9.10655022e-01  8.93602371e-02]
 [ 1.07561493e+00 -7.56044388e-02]
 [ 8.27407837e-03  9.91738319e-01]
 [ 1.03555107e+00 -3.55482101e-02]
 [ 3.59275818e-01  6.40719414e-01]
 [ 5.19474983e-01  4.80525970e-01]
 [-1.89624786e-01  1.18962574e+00]
 [ 9.25277710e-01  7.47232437e-02]
 [-4.26673889e-03  1.00428295e+00]
 [-6.67037964e-02  1.06671238e+00]
 [ 1.68018341e-02  9.83201027e-01]
 [ 4.17232513e-02  9.58277702e-01]
 [ 2.92091370e-01  7.07934380e-01]
 [ 7.23740578e-01  2.76264191e-01]
 [-2.22633362e-01  1.22264862e+00]
 [ 1.39975548e-01  8.60033989e-01]
 [ 4.26379204e-01  5.73634148e-01]
 [ 9.57814217e-01  4.21953201e-02]
 [ 5.92533112e-01  4.07461166e-01]
 [ 1.05994129e+00 -5.99384308e-02]
 [ 6.79479599e-01  3.20529938e-01]
 [ 5.13895988e-01  4.86108780e-01]
 [ 3.51381302e-01  6.48618698e-01]
 [ 7.57546425e-01  2.42453575e-01]
 [ 8.15655708e-01  1.84369087e-01]
 [ 1.16333866e+00 -1.63321495e-01]
 [ 9.90036964e-01  9.97447968e-03]
 [ 6.23901367e-01  3.76100540e-01]
 [ 5.29664040e-01  4.70337868e-01]
 [ 7.56273270e-02  9.24382210e-01]
 [ 5.25846481e-02  9.47411537e-01]
 [ 1.65226936e-01  8.34765434e-01]
 [ 6.88548088e-01  3.11457634e-01]
 [ 1.15501213e+00 -1.55009270e-01]
 [-4.86478806e-02  1.04865551e+00]
 [ 3.79830360e-01  6.20173454e-01]
 [ 1.33812237e+00 -3.38137627e-01]
 [ 3.85335922e-01  6.14673615e-01]
 [ 6.40659332e-02  9.35932159e-01]
 [ 1.72893524e-01  8.27112198e-01]
 [ 9.05739784e-01  9.42659378e-02]
 [ 9.09098625e-01  9.09032822e-02]
 [-2.42074013e-01  1.24208069e+00]
 [ 6.02989197e-01  3.97008896e-01]
 [-1.57460213e-01  1.15745831e+00]
 [ 3.45754623e-02  9.65425491e-01]
 [ 4.53366280e-01  5.46635628e-01]
 [ 6.46877289e-01  3.53126526e-01]
 [-1.37899399e-01  1.13791275e+00]
 [ 5.63991547e-01  4.36017036e-01]
 [ 8.89513016e-01  1.10484123e-01]
 [ 9.08119202e-01  9.18884277e-02]
 [ 3.00057411e-01  6.99944496e-01]
 [ 4.89206314e-01  5.10794640e-01]
 [ 4.40716743e-01  5.59282303e-01]
 [ 2.17126846e-01  7.82878876e-01]
 [ 4.22351837e-01  5.77645302e-01]
 [ 5.42843819e-01  4.57154274e-01]
 [ 5.50289154e-02  9.44983482e-01]
 [ 1.15945530e+00 -1.59447670e-01]
 [ 8.74821663e-01  1.25185966e-01]
 [ 6.33612633e-01  3.66403580e-01]
 [ 6.35369301e-01  3.64637375e-01]
 [ 6.18444443e-01  3.81561279e-01]
 [ 3.14079285e-01  6.85938835e-01]
 [ 1.08943939e-01  8.91058922e-01]
 [-4.02097702e-02  1.04022217e+00]
 [ 2.36968994e-01  7.63043404e-01]
 [ 1.82150841e-01  8.17853928e-01]
 [ 6.90784454e-02  9.30925369e-01]
 [ 8.88424873e-01  1.11575127e-01]
 [ 1.07020092e+00 -7.01932907e-02]
 [ 9.58681107e-01  4.13379669e-02]
 [ 2.05307007e-02  9.79473114e-01]
 [ 4.00626183e-01  5.99377632e-01]
 [ 6.96123123e-01  3.03884506e-01]
 [ 1.04429531e+00 -4.42819595e-02]
 [ 5.42922020e-01  4.57084656e-01]
 [ 6.61354065e-02  9.33868408e-01]
 [-1.11770630e-02  1.01118660e+00]
 [ 3.18939209e-01  6.81071281e-01]
 [-2.91090012e-02  1.02910995e+00]
 [-4.62499619e-01  1.46250629e+00]
 [ 6.69097900e-01  3.30909729e-01]
 [ 8.41930389e-01  1.58074379e-01]
 [ 7.33663559e-01  2.66337395e-01]
 [ 6.49309158e-01  3.50694656e-01]
 [ 9.09702301e-01  9.02929306e-02]
 [ 8.92829895e-02  9.10718918e-01]
 [ 9.61210251e-01  3.88031006e-02]
 [ 9.80681419e-01  1.93243027e-02]
 [-4.14752960e-02  1.04147339e+00]
 [ 7.77524948e-01  2.22478867e-01]
 [ 3.98086548e-01  6.01923943e-01]
 [ 6.07470512e-01  3.92524719e-01]
 [ 8.74542236e-01  1.25467300e-01]
 [ 1.23647404e+00 -2.36471176e-01]
 [ 5.40198326e-01  4.59798813e-01]
 [ 4.43188667e-01  5.56821823e-01]
 [ 3.48497391e-01  6.51510239e-01]
 [ 9.03178215e-01  9.68418121e-02]
 [ 9.84500885e-01  1.55038834e-02]
 [ 6.17517471e-01  3.82485390e-01]
 [ 6.70611382e-01  3.29401016e-01]
 [ 3.90494347e-01  6.09507561e-01]
 [ 2.55155563e-01  7.44850159e-01]
 [ 4.99983788e-01  5.00027657e-01]
 [ 1.24368668e-01  8.75614166e-01]
 [ 1.85240746e-01  8.14766884e-01]
 [-2.20298767e-02  1.02204323e+00]
 [-2.21883774e-01  1.22188473e+00]
 [ 8.51869583e-01  1.48133278e-01]
 [-1.96809769e-02  1.01967144e+00]
 [ 1.31996346e+00 -3.19962502e-01]
 [-7.94315338e-03  1.00794888e+00]
 [ 1.00864315e+00 -8.64601135e-03]
 [-2.42424011e-01  1.24242878e+00]
 [ 5.95032692e-01  4.04969215e-01]
 [ 6.21688843e-01  3.78309250e-01]
 [-4.26263809e-02  1.04264641e+00]
 [ 6.58386230e-01  3.41612816e-01]
 [ 1.05281067e+00 -5.27963638e-02]
 [ 7.30843544e-01  2.69159317e-01]
 [ 5.67171097e-01  4.32834625e-01]
 [ 9.27682877e-01  7.23209381e-02]
 [ 5.37466049e-01  4.62536812e-01]
 [ 5.98799706e-01  4.01206970e-01]
 [ 6.54998779e-01  3.44986916e-01]
 [ 1.10814095e-01  8.89183998e-01]
 [ 7.42915154e-01  2.57087708e-01]
 [-4.62512970e-02  1.04625702e+00]
 [ 7.33217239e-01  2.66792297e-01]
 [ 8.71372223e-01  1.28628731e-01]
 [ 1.45740509e-01  8.54260445e-01]
 [ 8.02679062e-02  9.19737816e-01]
 [ 5.92084885e-01  4.07910347e-01]
 [ 3.49862099e-01  6.50133133e-01]
 [-5.82027435e-03  1.00582314e+00]
 [ 8.48188400e-02  9.15192604e-01]
 [ 8.90043259e-01  1.09964371e-01]
 [-1.78233147e-01  1.17826080e+00]
 [ 6.66847229e-02  9.33322906e-01]
 [ 8.56299400e-01  1.43713951e-01]
 [-9.80663300e-02  1.09807014e+00]
 [ 6.28350258e-01  3.71653557e-01]
 [ 3.38530540e-01  6.61480904e-01]
 [ 6.70099258e-01  3.29910278e-01]
 [ 1.03527451e+00 -3.52773666e-02]
 [-4.71296310e-02  1.04712963e+00]
 [ 1.60430908e-01  8.39574814e-01]
 [ 8.07176590e-01  1.92836761e-01]
 [ 7.13623047e-01  2.86392212e-01]
 [ 6.67312622e-01  3.32675934e-01]
 [ 3.89621735e-01  6.10399246e-01]
 [ 7.49899864e-01  2.50115395e-01]
 [ 4.11869049e-01  5.88141441e-01]
 [ 9.27164078e-01  7.28378296e-02]
 [ 1.05683422e+00 -5.68256378e-02]
 [ 5.84442139e-01  4.15571213e-01]
 [ 3.25719833e-01  6.74299240e-01]
 [ 1.01258087e+00 -1.25808716e-02]
 [-1.90639496e-02  1.01907921e+00]
 [ 8.72117996e-01  1.27888680e-01]
 [ 3.93254280e-01  6.06749535e-01]
 [-4.94813919e-02  1.04948997e+00]
 [ 1.99524879e-01  8.00490379e-01]
 [ 7.12065697e-01  2.87948608e-01]
 [ 6.23203278e-01  3.76805305e-01]
 [ 9.30851936e-01  6.91480637e-02]
 [ 5.15994072e-01  4.84010696e-01]
 [ 2.89710999e-01  7.10287094e-01]
 [ 8.59307289e-01  1.40699387e-01]
 [ 1.33905411e-02  9.86619949e-01]
 [ 1.11552429e+00 -1.15509033e-01]
 [ 1.08765697e+00 -8.76522064e-02]
 [-9.46063995e-02  1.09461689e+00]
 [ 7.53931999e-01  2.46086121e-01]
 [ 1.18564606e+00 -1.85638428e-01]
 [ 1.83505058e-01  8.16506386e-01]
 [-6.86511993e-02  1.06865788e+00]
 [ 1.51677132e-01  8.48320007e-01]
 [ 6.44236565e-01  3.55760574e-01]
 [ 7.99448967e-01  2.00554848e-01]
 [ 5.78186035e-01  4.21817780e-01]
 [ 1.00610542e+00 -6.10065460e-03]
 [-2.32399940e-01  1.23239899e+00]
 [ 8.90705109e-01  1.09288216e-01]
 [ 6.19230270e-02  9.38076019e-01]
 [ 3.61197472e-01  6.38806343e-01]
 [ 1.13517284e+00 -1.35160446e-01]
 [-3.21121216e-02  1.03211403e+00]
 [ 3.34419250e-01  6.65585518e-01]
 [ 1.05245876e+00 -5.24549484e-02]
 [ 4.73752975e-01  5.26255608e-01]
 [ 8.73918533e-02  9.12601471e-01]
 [ 6.59082413e-01  3.40928078e-01]
 [ 7.63766289e-01  2.36244202e-01]
 [-2.16770172e-03  1.00217056e+00]
 [ 8.59816551e-01  1.40194893e-01]
 [ 1.64436340e-01  8.35567474e-01]
 [ 5.01161575e-01  4.98851776e-01]
 [ 7.54360199e-01  2.45647430e-01]]
