[[ 1.25793785e+00 -2.57937928e-01]
 [ 3.65367357e-01  6.34632994e-01]
 [ 9.11383663e-01  8.86170475e-02]
 [ 5.67703293e-01  4.32296835e-01]
 [-2.39456087e-02  1.02394433e+00]
 [ 9.33222312e-01  6.67762177e-02]
 [ 7.62458417e-01  2.37540906e-01]
 [ 5.58961359e-01  4.41040048e-01]
 [ 7.54178804e-01  2.45824066e-01]
 [ 3.75843493e-01  6.24155021e-01]
 [ 5.90841133e-01  4.09159418e-01]
 [ 1.01800071e+00 -1.80012210e-02]
 [ 8.97741597e-01  1.02260527e-01]
 [ 4.29828049e-01  5.70172115e-01]
 [ 1.73150025e-01  8.26849147e-01]
 [ 9.15453582e-02  9.08454067e-01]
 [ 6.69915744e-01  3.30082706e-01]
 [ 4.96424778e-01  5.03572638e-01]
 [ 8.32517949e-01  1.67483961e-01]
 [ 9.47638929e-01  5.23612919e-02]
 [ 6.81465617e-01  3.18533606e-01]
 [ 7.14081121e-02  9.28589446e-01]
 [ 7.98386871e-04  9.99200197e-01]
 [ 7.53373712e-01  2.46625614e-01]
 [ 2.31122493e-02  9.76887404e-01]
 [-3.67254693e-05  1.00003704e+00]
 [ 8.64263451e-01  1.35737325e-01]
 [ 3.65356326e-01  6.34647775e-01]
 [ 1.01007697e+00 -1.00767702e-02]
 [ 9.36433398e-01  6.35665763e-02]
 [ 6.32435572e-01  3.67564137e-01]
 [-6.01071370e-03  1.00600990e+00]
 [ 8.97361891e-01  1.02639217e-01]
 [-1.04387158e-01  1.10438919e+00]
 [ 3.83107562e-01  6.16894583e-01]
 [ 1.00529897e+00 -5.29820737e-03]
 [ 8.81446615e-01  1.18553655e-01]
 [ 8.80771823e-01  1.19228778e-01]
 [ 8.43594157e-01  1.56403666e-01]
 [-3.24074886e-02  1.03240816e+00]
 [-6.61215678e-02  1.06612228e+00]
 [ 8.14576962e-01  1.85422701e-01]
 [ 6.83796894e-04  9.99314723e-01]
 [-4.91735986e-02  1.04917411e+00]
 [-7.52875148e-02  1.07528717e+00]
 [-5.21230991e-02  1.05212260e+00]
 [ 1.59601430e-01  8.40399819e-01]
 [-7.71932662e-02  1.07719179e+00]
 [ 4.84166913e-01  5.15834613e-01]
 [ 1.02267084e+00 -2.26679571e-02]
 [-1.85656173e-01  1.18565488e+00]
 [ 4.92086585e-01  5.07913938e-01]
 [-1.65341628e-01  1.16533941e+00]
 [ 6.25474798e-01  3.74525320e-01]
 [-5.04579493e-02  1.05045730e+00]
 [ 9.25333677e-01  7.46650422e-02]
 [ 7.52066596e-02  9.24794396e-01]
 [ 2.01879413e-02  9.79813328e-01]
 [ 7.09831704e-01  2.90169717e-01]
 [ 1.06466803e+00 -6.46717555e-02]
 [ 5.49020711e-01  4.50980169e-01]
 [ 1.31228355e+00 -3.12285379e-01]
 [ 2.63084622e-01  7.36917882e-01]
 [ 2.21987567e-02  9.77801800e-01]
 [-4.77096676e-02  1.04771006e+00]
 [ 1.59490744e-01  8.40510329e-01]
 [ 6.85940005e-01  3.14059517e-01]
 [ 1.00162460e+00 -1.62467552e-03]
 [ 3.72472582e-01  6.27526380e-01]
 [ 2.64791818e-01  7.35206412e-01]
 [ 7.35186439e-01  2.64813139e-01]
 [ 1.00907115e+00 -9.07074913e-03]
 [-3.99680651e-02  1.03996749e+00]
 [ 5.76118325e-01  4.23880100e-01]
 [ 2.24978500e-01  7.75021471e-01]
 [ 1.17948897e+00 -1.79486840e-01]
 [ 4.42045815e-03  9.95579614e-01]
 [-2.13282619e-01  1.21328278e+00]
 [ 5.59189937e-01  4.40810676e-01]
 [ 6.31710537e-01  3.68289556e-01]
 [ 5.97910285e-02  9.40209669e-01]
 [ 5.40094551e-01  4.59905324e-01]
 [ 7.50235745e-01  2.49765029e-01]
 [ 1.51396053e-01  8.48604672e-01]
 [ 3.27047612e-02  9.67297165e-01]
 [ 8.63877500e-01  1.36123689e-01]
 [ 3.78829066e-02  9.62119866e-01]
 [ 8.35347842e-01  1.64650287e-01]
 [ 9.99399239e-01  6.00788142e-04]
 [ 1.27860854e+00 -2.78608976e-01]
 [ 1.98658570e-01  8.01342832e-01]
 [-9.71507612e-02  1.09714914e+00]
 [ 4.94298164e-01  5.05701361e-01]
 [ 2.54959172e-01  7.45039518e-01]
 [ 8.05369306e-02  9.19465395e-01]
 [ 9.53021460e-01  4.69785953e-02]
 [ 4.90700236e-02  9.50930212e-01]
 [-5.54336057e-03  1.00554072e+00]
 [ 1.49547506e-01  8.50451678e-01]
 [ 1.13166378e+00 -1.31664403e-01]
 [ 7.78255119e-02  9.22175419e-01]
 [ 7.23635645e-01  2.76364312e-01]
 [ 1.78652185e-01  8.21346700e-01]
 [ 6.49172467e-01  3.50826390e-01]
 [ 4.89918462e-01  5.10082565e-01]
 [ 1.25622262e+00 -2.56221344e-01]
 [ 8.63671367e-01  1.36328485e-01]
 [ 3.73355502e-01  6.26643041e-01]
 [ 6.95995406e-01  3.04004942e-01]
 [-1.02525236e-01  1.10252295e+00]
 [ 9.21482865e-01  7.85175597e-02]
 [ 1.05558546e+00 -5.55858312e-02]
 [ 9.29254562e-01  7.07447928e-02]
 [ 1.07218078e+00 -7.21799691e-02]
 [ 7.87616308e-02  9.21238289e-01]
 [ 6.88483875e-01  3.11516419e-01]
 [ 5.32738720e-01  4.67262054e-01]
 [ 1.09552743e-01  8.90447997e-01]
 [ 9.40901583e-01  5.90988425e-02]
 [ 3.13203484e-01  6.86797747e-01]
 [ 7.89654044e-01  2.10345573e-01]
 [ 3.04159978e-02  9.69584212e-01]
 [ 6.52528324e-02  9.34747665e-01]
 [ 1.67587358e-01  8.32414481e-01]
 [-5.19062584e-02  1.05190566e+00]
 [ 6.22225390e-01  3.77775156e-01]
 [ 5.77084884e-01  4.22915468e-01]
 [ 6.51244437e-01  3.48754689e-01]
 [ 5.86167450e-02  9.41382407e-01]
 [ 8.16817196e-01  1.83181693e-01]
 [ 7.43431049e-01  2.56569203e-01]
 [ 9.72948481e-01  2.70531689e-02]
 [ 4.25774997e-02  9.57423044e-01]
 [ 9.93889353e-01  6.11099722e-03]
 [ 3.86717598e-01  6.13281502e-01]
 [ 9.97644756e-01  2.35717029e-03]
 [ 6.27360385e-01  3.72640645e-01]
 [ 9.43235714e-01  5.67633320e-02]
 [ 9.91159914e-01  8.83893408e-03]
 [ 8.42097535e-01  1.57903046e-01]
 [ 9.76185807e-01  2.38146994e-02]
 [ 5.97263922e-01  4.02736405e-01]
 [ 6.47841257e-02  9.35216490e-01]
 [ 6.89439267e-01  3.10560256e-01]
 [ 3.28219280e-01  6.71780038e-01]
 [ 9.06280693e-01  9.37193946e-02]
 [ 6.22589752e-01  3.77411069e-01]
 [ 2.92749046e-01  7.07250766e-01]
 [ 4.96287755e-01  5.03710269e-01]
 [ 5.82692732e-01  4.17307540e-01]
 [ 6.84889046e-01  3.15110610e-01]
 [-3.18236936e-01  1.31823617e+00]
 [ 1.07088878e+00 -7.08890218e-02]
 [ 3.36640247e-01  6.63362118e-01]
 [ 7.95745663e-01  2.04255735e-01]
 [ 3.27169949e-01  6.72830840e-01]
 [-1.83101804e-02  1.01830977e+00]
 [ 3.93259977e-01  6.06738088e-01]
 [-1.16645119e-01  1.11664533e+00]
 [ 5.12616040e-01  4.87383092e-01]
 [ 8.73501541e-01  1.26498215e-01]
 [ 7.64025103e-01  2.35974157e-01]
 [ 4.21394293e-01  5.78606688e-01]
 [ 5.89519811e-01  4.10479445e-01]
 [ 5.36130873e-01  4.63867439e-01]
 [ 9.48352476e-01  5.16472661e-02]
 [ 2.65060533e-01  7.34939625e-01]
 [-4.37148771e-02  1.04371619e+00]
 [ 3.61945583e-02  9.63805130e-01]
 [ 5.72226442e-02  9.42777128e-01]
 [ 3.86009917e-01  6.13988949e-01]
 [ 5.52840943e-01  4.47158269e-01]
 [ 4.42075937e-01  5.57924511e-01]
 [ 1.52855044e-02  9.84714406e-01]
 [ 3.08138162e-02  9.69184413e-01]
 [-4.77627564e-02  1.04776455e+00]
 [ 4.05637172e-01  5.94364261e-01]
 [ 8.68762940e-01  1.31236296e-01]
 [ 2.40738646e-01  7.59259690e-01]
 [ 8.94001690e-01  1.05999846e-01]
 [-6.64712631e-02  1.06647084e+00]
 [ 9.42205638e-01  5.77948246e-02]
 [-2.84630609e-01  1.28462980e+00]
 [ 3.07105462e-01  6.92894300e-01]
 [ 9.97898726e-01  2.10130723e-03]
 [ 1.04578776e+00 -4.57884086e-02]
 [ 6.05732516e-01  3.94268346e-01]
 [ 1.93696609e-02  9.80629520e-01]
 [ 6.66349496e-01  3.33649423e-01]
 [ 6.80224337e-01  3.19776481e-01]
 [ 8.78185162e-01  1.21815824e-01]
 [ 1.37910604e+00 -3.79106791e-01]
 [ 3.77943008e-01  6.22057787e-01]
 [ 3.05366130e-02  9.69462537e-01]
 [-3.76053439e-02  1.03760451e+00]
 [ 9.34815911e-01  6.51841929e-02]
 [ 2.29712862e-01  7.70287946e-01]
 [ 1.13889330e+00 -1.38891493e-01]
 [ 1.40624382e-01  8.59375266e-01]
 [ 1.03831689e-01  8.96169958e-01]
 [-6.01892411e-02  1.06018949e+00]
 [ 2.24614597e-01  7.75383375e-01]
 [-4.59367987e-03  1.00459238e+00]
 [ 2.69493569e-01  7.30509212e-01]
 [ 2.23804989e-01  7.76194045e-01]
 [ 8.78238979e-02  9.12177750e-01]
 [ 5.28647285e-01  4.71352382e-01]
 [ 8.18781405e-01  1.81216175e-01]
 [-2.74044180e-02  1.02740481e+00]
 [ 3.75831096e-02  9.62418122e-01]
 [-9.99318371e-03  1.00999346e+00]
 [ 7.32934700e-01  2.67065151e-01]
 [ 7.26414448e-01  2.73585756e-01]
 [ 7.57368258e-01  2.42631042e-01]
 [ 8.69120240e-02  9.13088476e-01]
 [ 7.59087707e-01  2.40915259e-01]
 [ 9.19301541e-01  8.07008593e-02]
 [ 3.01294453e-01  6.98704764e-01]
 [-1.10507577e-01  1.11050927e+00]
 [ 8.19512253e-01  1.80485136e-01]
 [ 7.83584501e-01  2.16415745e-01]
 [-1.59236110e-02  1.01592349e+00]
 [ 1.00459196e+00 -4.59168947e-03]
 [ 1.03474963e+00 -3.47482927e-02]
 [ 8.80970434e-01  1.19029326e-01]
 [ 4.92478169e-01  5.07521682e-01]
 [ 8.55644605e-02  9.14435998e-01]
 [ 5.32713194e-01  4.67286394e-01]
 [ 1.93558331e-01  8.06441604e-01]
 [ 7.54275032e-01  2.45723949e-01]
 [ 5.18482407e-01  4.81517932e-01]
 [ 9.97108338e-01  2.89312738e-03]
 [ 6.13072706e-01  3.86925699e-01]
 [ 8.20317040e-01  1.79682664e-01]
 [ 6.49685411e-01  3.50313745e-01]
 [-1.12637299e-01  1.11263707e+00]
 [ 1.04942135e+00 -4.94210840e-02]
 [ 8.95700442e-01  1.04301149e-01]
 [ 7.44161284e-01  2.55837869e-01]
 [ 1.01096284e-01  8.98904402e-01]
 [ 5.23094901e-02  9.47691658e-01]
 [ 4.66632227e-01  5.33367480e-01]
 [ 5.36354471e-01  4.63643598e-01]
 [ 1.98614213e-02  9.80138017e-01]
 [-2.52321249e-02  1.02523336e+00]
 [ 3.31473503e-01  6.68526755e-01]
 [ 8.98389494e-01  1.01608282e-01]
 [ 5.03324456e-01  4.96675398e-01]
 [ 1.69400305e-01  8.30600406e-01]
 [ 8.94116340e-02  9.10589595e-01]
 [ 1.16997866e-02  9.88301455e-01]
 [ 1.50975648e-03  9.98490527e-01]
 [ 2.06381972e-02  9.79360501e-01]
 [ 6.72801459e-02  9.32718961e-01]
 [ 9.16665172e-01  8.33351632e-02]
 [ 9.45102112e-01  5.48959089e-02]
 [ 8.96549188e-01  1.03452275e-01]
 [ 1.03307402e+00 -3.30740164e-02]]
