[[ 1.04996963e+00 -4.99698235e-02]
 [-1.80112245e-01  1.18011201e+00]
 [ 1.06681920e-01  8.93317897e-01]
 [ 4.04358437e-01  5.95641665e-01]
 [-1.46457718e-01  1.14645776e+00]
 [ 9.97467098e-01  2.53253344e-03]
 [ 9.49724062e-01  5.02764363e-02]
 [ 8.97322139e-01  1.02677948e-01]
 [ 8.34814932e-01  1.65184800e-01]
 [ 8.91735477e-01  1.08264661e-01]
 [ 6.79280809e-01  3.20718265e-01]
 [ 9.52516645e-01  4.74830406e-02]
 [ 6.25152084e-02  9.37485379e-01]
 [ 9.07511235e-01  9.24888984e-02]
 [ 9.49529126e-01  5.04710486e-02]]
