[[ 1.09990692e+00 -9.94338989e-02]
 [ 8.42262268e-01  1.58119202e-01]
 [ 8.02879333e-01  1.97601318e-01]
 [ 4.84519958e-01  5.15960693e-01]
 [ 1.13136292e-01  8.87214661e-01]
 [ 7.77290344e-01  2.23213196e-01]
 [-2.51770020e-04  1.00047302e+00]
 [ 5.26603699e-01  4.73869324e-01]
 [ 9.99855042e-01  3.16619873e-04]
 [ 9.45365906e-01  5.50537109e-02]
 [ 8.97163391e-01  1.03309631e-01]
 [ 5.08491516e-01  4.91958618e-01]
 [ 9.31221008e-01  6.92901611e-02]
 [ 5.49400330e-01  4.51072693e-01]
 [ 4.88700867e-01  5.11749268e-01]
 [ 9.81575012e-01  1.89666748e-02]]
